,period1,period2,entryfilter1,entryfilter2,closefilter1,closefilter2,mutation,profit,probability
202,1.0,8.0,-0.07607439779806591,0.015956736667832566,-0.08842245955007628,-0.024975985414825624,0.59349009100461,0.11181732678880467,
203,1.0,8.0,-0.07541629993425532,0.046692166466042934,-0.08258522053910265,-0.010607456450864722,0.9148847732888892,0.11181732678880467,
204,1.0,8.0,-0.07595728184331357,0.016852555204057415,-0.07583012916290191,-0.03474741629970489,0.4270882540564751,0.11181732678880467,0.2132132132132132
205,1.0,8.0,-0.0757231028008077,0.012393545780581675,-0.08405138491202378,0.0038135620946731785,0.4686887282642951,0.11181732678880467,0.18618618618618618
206,1.0,8.0,-0.07595728184331357,-0.004449632260387151,0.004808757499318889,-0.01873076837931667,0.06406329364817598,0.11181732678880467,
207,1.0,8.0,-0.07595415092340396,0.03516335192589537,-0.09721398641357842,-0.08099682436796946,0.068432536055551,0.11181732678880467,
208,1.0,8.0,-0.07607439779806591,0.004506099323675294,-0.09257858198329852,-0.08042085468715826,0.12915698840113377,0.11181732678880467,
209,1.0,8.0,-0.0757231028008077,0.016852555204057415,-0.025675177447493883,-0.05856164492981857,0.05467935775156152,0.11181732678880467,0.16316316316316315
210,1.0,8.0,-0.07544762799240515,0.074405586990999,-0.09575615987390468,-0.09553728818653728,0.7999741470997894,0.11181732678880467,
211,1.0,8.0,-0.07595728184331357,0.07256865573963711,-0.09168334701693191,-0.02868268022475344,0.22462300985878625,0.11181732678880467,
212,1.0,8.0,-0.0757231028008077,0.08837796381486013,-0.09003861630586239,-0.09232522008208924,0.004674016558353422,0.11181732678880467,
213,1.0,8.0,-0.07607439779806591,-7.747003629317295e-05,-0.08842245955007628,-0.03209361419315826,0.41031776574472534,0.11181732678880467,
214,1.0,8.0,-0.0757231028008077,0.03649407704369073,-0.0782194231595917,-0.022202553846835532,0.13837377055230315,0.11181732678880467,0.16216216216216217
215,1.0,8.0,-0.0757231028008077,0.036861679005980835,-0.09917965850663275,-0.054841856268878386,0.07194918776311365,0.11181732678880467,
216,1.0,8.0,-0.0757231028008077,0.011803516135581948,-0.08842245955007628,-0.028233982909375288,0.4084373524448608,0.11181732678880467,
217,1.0,36.0,-0.07595728184331357,0.0028935678101752044,-0.0749383814437826,0.014231481301800561,0.7131067961035553,0.11181732678880467,
218,1.0,8.0,-0.07595728184331357,0.0636631769800928,-0.09869195052403588,-0.007960173567348683,0.29145575967251636,0.11181732678880467,0.18018018018018017
219,1.0,8.0,-0.07541629993425532,0.08759564180593435,0.012264558449102972,-0.06275653562489987,0.910281688872937,0.11181732678880467,0.15115115115115116
220,1.0,8.0,-0.07681655167928331,0.06425063701095551,-0.07213206398708381,-0.018483801853686782,0.5323217808717805,0.11181732678880467,
221,1.0,8.0,-0.09436140456515536,-7.747003629317295e-05,-0.09869195052403588,0.015487108513704231,0.2073649910470683,0.11261942828119317,0.22122122122122123
222,1.0,8.0,-0.09354103039375711,0.08263538013494107,-0.09297270732639343,0.012212747053790093,0.5284376880812105,0.11261942828119317,
223,1.0,8.0,-0.08954544735020276,-0.012768774940310923,-0.08912725513778155,0.014119586846703516,0.7046795697982708,0.11261942828119317,
224,1.0,8.0,-0.09032987510554823,-0.0016217900055292833,-0.09869195052403588,0.011335738264326808,0.7031857361445829,0.11261942828119317,
225,1.0,8.0,-0.09032987510554823,-0.0016217900055292833,-0.08842245955007628,0.011335738264326808,0.6018138422869449,0.11261942828119317,0.22522522522522523
226,1.0,8.0,-0.09445735884756812,-0.0014611978450506935,-0.0749383814437826,-0.09883198230617372,0.09816851992292619,0.11261942828119317,0.22422422422422422
227,1.0,8.0,-0.08954544735020276,-0.012768774940310923,-0.08912725513778155,-0.024975985414825624,0.054771470651893805,0.11261942828119317,0.2222222222222222
228,1.0,8.0,-0.08928243823413695,0.07256865573963711,-0.00658108881020969,0.010807575911142758,0.1102506158954667,0.11261942828119317,
229,1.0,8.0,-0.0915829553813274,0.0852393045653369,-0.08347658291516524,0.02052969940298699,0.4639112775677836,0.11261942828119317,
230,1.0,8.0,-0.09445735884756812,0.012393545780581675,-0.08405138491202378,-0.04712325916127691,0.2030460315352267,0.11261942828119317,
231,1.0,8.0,-0.0900218799857475,0.018181842412114957,-0.09721398641357842,0.020737809118452716,0.4744940233877184,0.11261942828119317,
232,1.0,8.0,-0.09448200094545756,0.09544725734807688,-0.0749383814437826,0.012722284019876878,0.7443408877936567,0.11261942828119317,
233,1.0,8.0,-0.07595728184331357,-0.07166448410849098,-0.08842245955007628,-0.004163596182876178,0.35222519439710764,0.11357026480289799,0.23623623623623624
234,1.0,8.0,-0.08273655350346594,-0.023334625965274053,-0.0751326552557226,0.02052969940298699,0.4226851472037757,0.11357026480289799,
235,1.0,8.0,-0.08289023776741816,0.012393545780581675,0.01863096225478726,0.014119586846703516,0.3198100408258647,0.11357026480289799,
236,1.0,8.0,-0.08812994060163203,-0.060645541517208496,-0.0869719424459178,0.017009318060992734,0.4208269361874696,0.11357026480289799,
237,1.0,8.0,-0.08143272556790482,0.008154946549303377,0.026977105494841502,0.017690872812633526,0.14466518557937957,0.11357026480289799,
238,1.0,8.0,-0.08461942814059419,0.09241818412432434,-0.008897893964809916,0.03463707437955649,0.026615064563484725,0.11357026480289799,
239,1.0,8.0,-0.07888348375331958,-0.026168847200174192,-0.08842245955007628,0.02095098020441613,0.5042426502422399,0.11357026480289799,
240,1.0,8.0,-0.08143272556790482,0.03521298199574047,-0.08842245955007628,0.05472472208940782,0.29531834585261507,0.11357026480289799,0.22622622622622623
241,1.0,8.0,-0.08797442966409295,0.024895077030726978,-0.053350039746096735,0.02044301326367723,0.23374439103610078,0.11357026480289799,
242,1.0,8.0,-0.0793989500577562,0.014349978320702908,-0.08176640535191976,0.022027986719067888,0.14971895376769895,0.11357026480289799,
243,1.0,8.0,-0.08302241915830898,0.06220022119686133,-0.0749383814437826,0.02069657697022502,0.1534811237073409,0.11357026480289799,0.23423423423423423
244,1.0,8.0,-0.07591545410929657,-0.07402201156507632,-0.0826185799567998,0.017690872812633526,0.8302586553803354,0.11357026480289799,0.23123123123123124
245,1.0,8.0,-0.07962235660696365,-0.030317359680616593,-0.08305365872427267,0.014475732408732872,0.5609627494610568,0.11357026480289799,
246,1.0,8.0,-0.07595415092340396,-0.07166448410849098,-0.08842245955007628,-0.004163596182876178,0.5560124444048391,0.11357026480289799,
247,1.0,8.0,-0.07595728184331357,-0.0006787201527090475,-0.09869195052403588,0.09723541767438434,0.3133970150490931,0.11751258144427312,
248,1.0,8.0,-0.09493106117732864,-0.08543712653121836,-0.08933633168914311,0.019299098193918465,0.4484430941234743,0.12054896727612177,
249,1.0,8.0,-0.07591545410929657,-0.09474518863852535,-0.07768306179229992,0.023312046580495793,0.2815675159744283,0.12138167999718147,
250,1.0,8.0,-0.07455759360488382,-0.09682307074907266,-0.08305365872427267,0.014475732408732872,0.44662197595878195,0.12138167999718147,0.25325325325325326
251,1.0,8.0,-0.0757231028008077,-0.08949825248249584,-0.0708726337605135,0.014119586846703516,0.516511160873655,0.12138167999718147,0.24624624624624625
252,1.0,8.0,-0.07595415092340396,-0.07628607655258796,-0.09288150712125263,-0.09705492993893282,0.9046259152628972,0.12138167999718147,
253,1.0,8.0,-0.07607439779806591,-0.09366420078446756,-0.08857065515270571,0.02408815865748519,0.7408106114357687,0.12138167999718147,0.2552552552552553
254,1.0,8.0,-0.0757231028008077,-0.09311855381693433,-0.0708726337605135,0.014475732408732872,0.0816014716730532,0.12138167999718147,0.2652652652652653
255,1.0,8.0,-0.0757231028008077,-0.08949825248249584,-0.0708726337605135,0.02958822069589942,0.4973955368755588,0.12138167999718147,
256,1.0,8.0,-0.07455759360488382,-0.08543712653121836,-0.08119859181805261,0.01080353871912021,0.22178736554327694,0.12138167999718147,0.26126126126126126
257,1.0,8.0,-0.07595415092340396,-0.08380692132822859,-0.0832155421700926,-0.08356218880056498,0.2506119182094241,0.12138167999718147,
258,1.0,8.0,-0.07595415092340396,-0.08380692132822859,-0.09288150712125263,0.01453117020177426,0.37369706795238133,0.12138167999718147,0.25725725725725723
259,1.0,8.0,-0.07455759360488382,-0.09450601934652195,-0.0600172919458198,0.023312046580495793,0.6592549887947781,0.12138167999718147,0.25825825825825827
260,1.0,8.0,-0.07681655167928331,-0.07946478240545554,0.030635275175307036,0.019871662194838186,0.08245720404706791,0.12138167999718147,
261,1.0,8.0,-0.07681655167928331,-0.07946478240545554,-0.09442509140767669,0.012212747053790093,0.4618532546319122,0.12138167999718147,0.24424424424424424
262,1.0,8.0,-0.07757863159112509,-0.09562512798118437,-0.09288150712125263,0.023432651109627556,0.2703584798901192,0.12138167999718147,0.26326326326326327
263,1.0,8.0,-0.0757231028008077,-0.07628607655258796,-0.09288150712125263,-0.09705492993893282,0.13859873734910533,0.12138167999718147,0.25625625625625625
264,1.0,8.0,-0.07455759360488382,-0.09450601934652195,-0.0600172919458198,0.021778058697014394,0.6384392926317376,0.12138167999718147,
265,1.0,8.0,-0.0757231028008077,-0.0919995425749532,0.007651487035490276,0.06295210336713405,0.436213646746373,0.12138167999718147,
266,1.0,8.0,-0.07595415092340396,-0.09311855381693433,-0.0800435987029363,0.014475732408732872,0.3653931392674493,0.12138167999718147,
267,1.0,8.0,-0.07544762799240515,-0.08418052588206296,-0.0708726337605135,-0.08585982108839672,0.277680158338388,0.12138167999718147,
268,1.0,8.0,-0.07541629993425532,-0.09682169491616355,-0.09869195052403588,-0.09553728818653728,0.22959050635702416,0.12138167999718147,0.25925925925925924
269,1.0,8.0,-0.07607439779806591,-0.047924336390349945,-0.09015273740264758,0.020881774931340316,0.3447384797087468,0.12792108246076686,0.2882882882882883
270,1.0,8.0,-0.07607439779806591,-0.0476516154349042,-0.08857065515270571,0.017690872812633526,0.7926005367978122,0.12792108246076686,0.2752752752752753
271,1.0,8.0,-0.07541629993425532,-0.05080594411648445,0.029368283407548518,0.0461828909617564,0.8308723996512133,0.12792108246076686,0.2852852852852853
272,1.0,8.0,-0.0757231028008077,-0.06809444983163385,-0.08305365872427267,0.07101502119621572,0.3057723630523639,0.12792108246076686,0.2932932932932933
273,1.0,8.0,-0.07595728184331357,-0.035363794288124376,-0.09948332950474979,0.02387176908043291,0.927823471359105,0.12792108246076686,
274,1.0,8.0,-0.07541629993425532,-0.041916460539626145,-0.07730424299542554,0.015487108513704231,0.4372290560309914,0.12792108246076686,
275,1.0,8.0,-0.07468520952705147,-0.06809444983163385,-0.08305365872427267,-0.055478820232777705,0.25952423259813484,0.12792108246076686,
276,1.0,8.0,-0.07595728184331357,-0.048329231424017155,-0.08925873607248686,0.019871662194838186,0.07186438745133694,0.12792108246076686,
277,1.0,8.0,-0.07607439779806591,-0.06469604725903366,-0.09869195052403588,0.02044301326367723,0.346855865985354,0.12792108246076686,
278,1.0,8.0,-0.07607439779806591,-0.03583020231173353,0.029368283407548518,0.014119586846703516,0.08446449622916885,0.12792108246076686,
279,1.0,8.0,-0.07591545410929657,-0.04704540382503313,-0.08721845185716877,-0.09533132134489149,0.07673570344949987,0.12792108246076686,
280,1.0,8.0,-0.07455759360488382,-0.037926690708477206,-0.07964060368140434,0.020881774931340316,0.4250489089155626,0.12792108246076686,0.2672672672672673
281,1.0,8.0,-0.07698365469021179,-0.03472469963310952,-0.08347658291516524,0.022027986719067888,0.9576653310192554,0.12792108246076686,
282,1.0,8.0,-0.07607439779806591,-0.059853422222476076,-0.08857065515270571,0.021927979289110208,0.002731868830658568,0.12792108246076686,
283,1.0,8.0,-0.0757231028008077,-0.05080594411648445,0.029368283407548518,0.022027986719067888,0.5490183621704581,0.12792108246076686,
284,1.0,8.0,-0.07607439779806591,-0.0634026262785059,-0.0751326552557226,0.022027986719067888,0.4378487845530308,0.12792108246076686,0.2902902902902903
285,1.0,8.0,-0.07595415092340396,-0.060645541517208496,-0.0869719424459178,0.020737809118452716,0.36023748894394503,0.12792108246076686,0.28928928928928926
286,1.0,8.0,-0.07607439779806591,-0.056966959771289474,-0.0869719424459178,0.020737809118452716,0.50721652293569,0.12792108246076686,0.2862862862862863
287,1.0,8.0,-0.07595728184331357,-0.037341549552929704,-0.051568233406979025,0.009901814354005764,0.2103385576241985,0.12792108246076686,
288,1.0,8.0,-0.07544762799240515,-0.035363794288124376,-0.09948332950474979,0.02387176908043291,0.008567489038436071,0.12792108246076686,0.27127127127127126
289,1.0,8.0,-0.07595415092340396,-0.06154987677990995,-0.08857065515270571,-0.046907948799748446,0.11953755345652683,0.12792108246076686,0.2732732732732733
290,1.0,8.0,-0.07455759360488382,-0.055599424865649505,-0.09869195052403588,0.014119586846703516,0.3107039086051985,0.12792108246076686,
291,1.0,8.0,-0.07607439779806591,-0.037926690708477206,-0.07964060368140434,0.020881774931340316,0.9392651334118123,0.12792108246076686,
292,1.0,8.0,-0.07591545410929657,-0.06104691277869723,-0.0826185799567998,0.019552350903942653,0.044426432183616305,0.12792108246076686,
293,1.0,8.0,-0.07455759360488382,-0.04639227398881223,-0.09744008407478831,0.039424385492786734,0.32650733399831444,0.12792108246076686,
294,1.0,8.0,-0.07541629993425532,-0.049016740286458554,0.029368283407548518,0.060167110116444766,0.03221119842440545,0.12792108246076686,
295,1.0,8.0,-0.07681655167928331,-0.05080594411648445,0.029368283407548518,0.014119586846703516,0.6802708799253904,0.12792108246076686,0.29429429429429427
296,1.0,8.0,-0.0757231028008077,-0.05773349414943823,-0.0832155421700926,0.022738245675895177,0.5119647667625064,0.12792108246076686,0.2802802802802803
297,1.0,8.0,-0.07595728184331357,-0.05080594411648445,-0.08858901108765425,0.014119586846703516,0.44377460014076864,0.12792108246076686,
298,1.0,8.0,-0.06551348028034551,0.08837796381486013,-0.09869195052403588,0.015487108513704231,0.05977267602909708,0.14436829841707877,0.3003003003003003
299,1.0,8.0,-0.06651198436854218,0.08000648610977268,-0.08634759196045856,0.014119586846703516,0.43954200038130675,0.14436829841707877,0.2982982982982983
300,1.0,8.0,-0.07062634398644779,0.012593806338445576,-0.0892515689943251,0.021927877313345667,0.10357867693905753,0.14436829841707877,
301,1.0,8.0,-0.06564890316984398,0.012593806338445576,-0.07768306179229992,0.023312046580495793,0.9234457050630458,0.14436829841707877,0.2972972972972973
302,1.0,8.0,-0.06873602694450265,0.04067846183619628,-0.0708726337605135,0.014119586846703516,0.41614637301223245,0.14436829841707877,0.3023023023023023
303,1.0,8.0,-0.06651198436854218,0.06664185447233609,-0.09257858198329852,0.014925171158486863,0.9855959089782657,0.14436829841707877,
304,1.0,8.0,-0.0683979098691771,0.027952836328914515,-0.09216769628776633,0.0221896517538918,0.7963489317238024,0.14436829841707877,
305,1.0,8.0,-0.06564890316984398,-0.011768753419885286,-0.0751326552557226,0.011350923274023872,0.08219928698116441,0.14436829841707877,0.2992992992992993
306,1.0,8.0,-0.0683979098691771,0.027952836328914515,-0.09216769628776633,0.014119586846703516,0.2111314161581258,0.14436829841707877,0.3013013013013013
307,1.0,8.0,-0.06873602694450265,0.04067846183619628,-0.09709571070014891,0.019871662194838186,0.6100587605501325,0.14436829841707877,
308,1.0,8.0,-0.0525897427734912,-0.029371820941915552,-0.09257858198329852,0.011350923274023872,0.9591809113341271,0.16434005241884697,
309,1.0,8.0,-0.07745557365721085,0.03901215087170057,0.03690018098602338,0.08700938772944858,0.2925330580338741,0.16866352805558218,
310,1.0,8.0,-0.07681655167928331,0.09455965449241763,-0.09555571527961351,0.08752949942602758,0.46220095401286476,0.16866352805558218,
311,1.0,8.0,-0.05824792993739767,0.08229212287557278,-0.0834979865739574,0.02044301326367723,0.7698190748292397,0.172467482883521,0.30930930930930933
312,1.0,8.0,-0.062265235548870715,-0.03271506798630035,-0.09168334701693191,0.020737809118452716,0.0510122330998265,0.172467482883521,
313,1.0,8.0,-0.0573064084291844,0.06316468515503823,-0.08456820510668875,0.020737809118452716,0.32241007697614743,0.172467482883521,
314,1.0,8.0,-0.06258065833625817,-0.018731148071859494,-0.0869719424459178,0.022027986719067888,0.4119120502176178,0.172467482883521,0.3063063063063063
315,1.0,8.0,-0.059855419630466415,0.036861679005980835,-0.08857065515270571,0.02052969940298699,0.42061729895579025,0.172467482883521,
316,1.0,8.0,-0.07455759360488382,0.022766548902172,-0.08896468765691001,0.0804251154881106,0.028912792952228927,0.17836203072317544,0.3113113113113113
317,1.0,8.0,-0.07607439779806591,0.0908127172351482,-0.08896468765691001,0.0804251154881106,0.2847134151125498,0.17836203072317544,
318,1.0,8.0,-0.0757231028008077,0.05951502077339363,0.0015624225719265417,0.08135465241827775,0.20987290585162,0.17836203072317544,
319,1.0,8.0,-0.0757231028008077,0.004965256351067079,-0.09709571070014891,0.07849613506174966,0.4287011957906166,0.17836203072317544,
320,1.0,8.0,-0.07595415092340396,-0.012768774940310923,0.0015624225719265417,0.08135465241827775,0.032838768996675705,0.17836203072317544,0.3123123123123123
321,1.0,8.0,-0.07541629993425532,-0.023444617835213052,-0.03847862839129155,0.010333820610733041,0.838022616632401,0.1833422964702465,0.3153153153153153
322,1.0,8.0,-0.07455759360488382,-7.747003629317295e-05,-0.07288846179488946,0.01017645312450903,0.21425538836606994,0.1833422964702465,
323,1.0,8.0,-0.07681655167928331,0.05009560478126118,-0.051568233406979025,0.009901814354005764,0.039461546418576576,0.1833422964702465,0.31431431431431434
324,1.0,8.0,-0.07595728184331357,0.016518931107529555,-0.03847862839129155,0.010333820610733041,0.17206625921367713,0.1833422964702465,0.3163163163163163
325,1.0,36.0,-0.07591545410929657,0.028877622566309158,-0.060452915549579656,0.03194541836362577,0.7511461649933371,0.18374526826896823,0.3173173173173173
326,1.0,36.0,-0.07591545410929657,-0.032383378174093605,-0.09709571070014891,0.02044301326367723,0.954185483292278,0.20294024902508453,
327,1.0,36.0,-0.07595728184331357,-0.013753698854785876,-0.08842245955007628,0.02044301326367723,0.5981925544129216,0.20294024902508453,
328,1.0,8.0,-0.07541629993425532,0.07383402779178022,-0.05435948592227855,0.01765990874520848,0.9174745210497418,0.2039349277643077,0.48848848848848847
329,1.0,8.0,-0.0757231028008077,0.011803516135581948,-0.07769583538755748,0.062159098947782154,0.9232905459273981,0.2039349277643077,
330,1.0,8.0,-0.0757231028008077,0.010353843625959883,0.009320910272450716,0.02052969940298699,0.3799886695257563,0.2039349277643077,0.38738738738738737
331,1.0,8.0,-0.07591545410929657,0.016852555204057415,-0.026562765856247464,0.019299098193918465,0.7339158185732725,0.2039349277643077,0.4084084084084084
332,1.0,8.0,-0.0757231028008077,0.03482152686082607,-0.036953833516939844,0.022738245675895177,0.2579761146118482,0.2039349277643077,
333,1.0,8.0,-0.07455759360488382,0.05764763686235683,0.029368283407548518,0.06683330713515134,0.5558969170894148,0.2039349277643077,0.32432432432432434
334,1.0,8.0,-0.07591545410929657,-0.027535816289670195,-0.015544820991622618,0.01417703747276855,0.9481341803747136,0.2039349277643077,0.47147147147147145
335,1.0,8.0,-0.0757231028008077,0.044863996594650096,0.021973854465873965,0.020737809118452716,0.5604914904409211,0.2039349277643077,0.37737737737737737
336,1.0,8.0,-0.07455759360488382,0.052106288735367406,-0.046143610883451786,0.010807575911142758,0.3178526580024822,0.2039349277643077,
337,1.0,8.0,-0.07595728184331357,0.016852555204057415,0.0028446751755599325,0.03268670714893737,0.1561241417272924,0.2039349277643077,0.3833833833833834
338,1.0,8.0,-0.0757231028008077,0.03482152686082607,0.007651487035490276,0.06295210336713405,0.3020198955356935,0.2039349277643077,0.3933933933933934
339,1.0,8.0,-0.07595728184331357,0.025040343630561346,-0.027591413993939343,0.014054193336389437,0.23709911467422262,0.2039349277643077,0.42042042042042044
340,1.0,8.0,-0.07681655167928331,0.0351635589803872,-0.029457166160174977,0.05225649215744657,0.7812702163085783,0.2039349277643077,
341,1.0,8.0,-0.0757231028008077,0.0860376989655853,-0.025751810930365493,0.012212747053790093,0.9021336245307844,0.2039349277643077,0.3253253253253253
342,1.0,8.0,-0.07595728184331357,0.09241818412432434,-0.008897893964809916,0.03463707437955649,0.5577278690955325,0.2039349277643077,0.4124124124124124
343,1.0,8.0,-0.07681655167928331,-0.01335474962385512,-0.0329437859606576,0.020737809118452716,0.273034300764614,0.2039349277643077,0.4744744744744745
344,1.0,8.0,-0.07595415092340396,-0.027535816289670195,-0.015544820991622618,0.020737809118452716,0.39359029530675704,0.2039349277643077,0.3893893893893894
345,1.0,8.0,-0.0757231028008077,0.0360734699611826,-0.09555571527961351,0.06010635449227644,0.802365735351146,0.2039349277643077,
346,1.0,8.0,-0.07595728184331357,0.0002207634620089438,-0.07730424299542554,0.07504542644785614,0.5621640341808465,0.2039349277643077,0.4924924924924925
347,1.0,8.0,-0.07544762799240515,-0.0242866808035284,-0.0662091608992185,0.012708135112304467,0.19767618724406455,0.2039349277643077,0.4144144144144144
348,1.0,8.0,-0.07607439779806591,-0.01403177596501419,-0.033476232564240954,0.017039941341582238,0.4240111880801851,0.2039349277643077,0.3883883883883884
349,1.0,36.0,-0.07541629993425532,0.05884749459209923,-0.07052928032106268,0.020737809118452716,0.9939493711152847,0.2039349277643077,0.35435435435435436
350,1.0,8.0,-0.07455759360488382,0.0072824270346093095,-0.03254961395555751,0.019552350903942653,0.3641697314970058,0.2039349277643077,0.43843843843843844
351,1.0,8.0,-0.0773697103935859,0.004965256351067079,-0.09257858198329852,0.0461828909617564,0.5327204731169722,0.2039349277643077,0.3333333333333333
352,1.0,8.0,-0.07455759360488382,-0.012768774940310923,0.016065344722146796,0.014475732408732872,0.5552561769987092,0.2039349277643077,0.4064064064064064
353,1.0,8.0,-0.07681655167928331,0.05443064719366042,-0.044824558421071206,0.020737809118452716,0.4044225954801841,0.2039349277643077,0.44244244244244246
354,1.0,8.0,-0.07455759360488382,0.05009560478126118,-0.04376470118190989,0.021778058697014394,0.8610212257764193,0.2039349277643077,0.4444444444444444
355,1.0,8.0,-0.07591545410929657,0.016852555204057415,0.017370122166041807,0.023621809096205926,0.8964116717532674,0.2039349277643077,0.4094094094094094
356,1.0,8.0,-0.07595728184331357,0.0636631769800928,-0.06753983674765976,0.022027986719067888,0.8439483642900677,0.2039349277643077,0.4904904904904905
357,1.0,8.0,-0.0757231028008077,-0.029026830792946032,-0.02897327642991583,0.015487108513704231,0.06645298328762528,0.2039349277643077,0.42242242242242245
358,1.0,8.0,-0.07607439779806591,0.03516335192589537,-0.09721398641357842,0.05935314042551795,0.25250033465867694,0.2039349277643077,0.42842842842842843
359,1.0,8.0,-0.07681655167928331,0.07256865573963711,-0.0376177728610784,0.021778058697014394,0.4124049721435512,0.2039349277643077,0.4844844844844845
360,1.0,8.0,-0.07681655167928331,0.018181842412114957,-0.08861494288656949,0.0644563741268428,0.8629947449684949,0.2039349277643077,0.34434434434434436
361,1.0,8.0,-0.07455759360488382,0.016852555204057415,-0.004462472203139736,0.02044301326367723,0.6950550924605433,0.2039349277643077,
362,1.0,8.0,-0.07541629993425532,0.024516878325037766,0.03227569847110526,0.014119586846703516,0.9074007971693696,0.2039349277643077,0.38238238238238237
363,1.0,8.0,-0.07455759360488382,0.03482152686082607,0.0014213708705363703,0.020737809118452716,0.054533274236620355,0.2039349277643077,0.4044044044044044
364,1.0,8.0,-0.07595415092340396,-0.01887902007418585,-0.02554793841163193,0.011350923274023872,0.7691685534235784,0.2039349277643077,0.42542542542542544
365,1.0,8.0,-0.07607439779806591,0.07322784050988734,0.029368283407548518,0.06779528956250802,0.7908790369922196,0.2039349277643077,
366,1.0,8.0,-0.07595728184331357,0.05953060832968582,-0.09015273740264758,0.02424779436956659,0.41773334659663464,0.2039349277643077,0.4824824824824825
367,1.0,8.0,-0.07681655167928331,0.0351635589803872,-0.029457166160174977,0.019871662194838186,0.7034496223097632,0.2039349277643077,0.42342342342342343
368,1.0,8.0,-0.07595728184331357,0.05953060832968582,-0.01388333077366291,0.020881774931340316,0.732757110385952,0.2039349277643077,
369,1.0,8.0,-0.0757231028008077,0.06316468515503823,-0.01089567230967095,0.014475732408732872,0.7257153477921874,0.2039349277643077,
370,1.0,8.0,-0.0757231028008077,0.05443064719366042,-0.09869195052403588,0.06103724191899326,0.22970616621334983,0.2039349277643077,0.4894894894894895
371,1.0,8.0,-0.07607439779806591,0.052106288735367406,0.0028446751755599325,0.03268670714893737,0.5113861868949368,0.2039349277643077,
372,1.0,8.0,-0.07455759360488382,0.03482152686082607,0.02986495375515516,0.022738245675895177,0.578056352166363,0.2039349277643077,0.4014014014014014
373,1.0,8.0,-0.07681655167928331,-0.017293311613740592,-0.09015273740264758,0.07543350127060183,0.27877124076778537,0.2039349277643077,
374,1.0,8.0,-0.07595728184331357,-0.0006787201527090475,-0.05240960372835222,0.015487108513704231,0.8343223481578017,0.2039349277643077,0.4364364364364364
375,1.0,8.0,-0.07681655167928331,-0.016913806091211916,-0.09575615987390468,0.06772119728325218,0.4609698230821824,0.2039349277643077,0.46046046046046046
376,1.0,8.0,-0.07544762799240515,0.03482152686082607,0.007651487035490276,0.06295210336713405,0.5603322805071307,0.2039349277643077,0.44344344344344344
377,1.0,8.0,-0.07468520952705147,0.05778411551351051,0.01284177547106824,0.0461828909617564,0.11919600541680853,0.2039349277643077,0.37537537537537535
378,1.0,8.0,-0.07595728184331357,0.015956736667832566,-0.05240960372835222,0.015487108513704231,0.425976192404135,0.2039349277643077,0.34634634634634637
379,1.0,8.0,-0.07541629993425532,-0.018731148071859494,-0.03753603167352076,0.02044301326367723,0.5983037652988987,0.2039349277643077,0.4194194194194194
380,1.0,8.0,-0.07607439779806591,0.06164520770576906,0.02986495375515516,0.014119586846703516,0.40578550344200537,0.2039349277643077,0.3963963963963964
381,1.0,8.0,-0.07757863159112509,0.05764763686235683,0.029368283407548518,0.014925171158486863,0.5419119349223137,0.2039349277643077,0.47647647647647645
382,1.0,8.0,-0.07595415092340396,-0.012768774940310923,0.0015624225719265417,0.020737809118452716,0.4278862431638115,0.2039349277643077,0.36436436436436437
383,1.0,8.0,-0.07541629993425532,-0.016913806091211916,-0.03323774388020287,0.06566396531673033,0.589798745651416,0.2039349277643077,0.4294294294294294
384,1.0,8.0,-0.07681655167928331,0.0351635589803872,-0.029457166160174977,0.020737809118452716,0.05132534038678116,0.2039349277643077,0.3533533533533533
385,1.0,8.0,-0.0757231028008077,0.0404368281573973,-0.07056946377599933,0.06294188345776511,0.46534772043910344,0.2039349277643077,0.35835835835835833
386,1.0,8.0,-0.07544762799240515,0.07629998119749948,-0.019018404883005366,0.019871662194838186,0.13720218750707103,0.2039349277643077,0.3993993993993994
387,1.0,8.0,-0.07681655167928331,0.07256865573963711,-0.00250820612332954,0.02044301326367723,0.27167096313171124,0.2039349277643077,0.46646646646646645
388,1.0,8.0,-0.07455759360488382,-0.011542910088381778,-0.08347658291516524,0.039424385492786734,0.09486408539335078,0.2039349277643077,0.46346346346346345
389,1.0,8.0,-0.07455759360488382,0.06220022119686133,-0.0749383814437826,0.07351060957129016,0.015994376882273897,0.2039349277643077,0.43743743743743746
390,1.0,8.0,-0.0757231028008077,0.0860376989655853,0.02986495375515516,0.06048840855566523,0.9181694061200275,0.2039349277643077,0.4544544544544545
391,1.0,8.0,-0.07455759360488382,0.056399503670302276,0.029440152040882434,0.011335738264326808,0.10664191191128769,0.2039349277643077,0.37237237237237236
392,1.0,8.0,-0.07595728184331357,0.05828479870636363,-0.01388333077366291,0.020881774931340316,0.8802977664862988,0.2039349277643077,0.3783783783783784
393,1.0,8.0,-0.07455759360488382,0.05532889710498287,-0.0600172919458198,0.023312046580495793,0.410619808808923,0.2039349277643077,0.4644644644644645
394,1.0,8.0,-0.07455759360488382,0.05009560478126118,-0.04376470118190989,0.022027986719067888,0.7780484660849025,0.2039349277643077,0.45645645645645644
395,1.0,8.0,-0.0757231028008077,-0.018731148071859494,-0.07769583538755748,0.06010635449227644,0.8090232329119457,0.2039349277643077,0.3263263263263263
