time,open,high,low,close
1413951600,23390.21,23460.77,23369.22,23450.93
1413955200,23451.13,23451.89,23328.99,23328.99
1413958800,23329.38,23393.93,23318.9,23335.42
1413962400,23335.05,23407.49,23321.49,23403.97
1414027200,23296,23397.17,23284.69,23310.65
1414030800,23310.38,23367.61,23296.38,23324.17
1414034400,23326.75,23333.35,23309.85,23320.28
1414038000,23318.73,23318.73,23264.76,23272.4
1414041600,23270.68,23335.66,23262.07,23304.11
1414045200,23302.7,23318.78,23252.38,23266.74
1414048800,23270.19,23349.33,23221.69,23333.18
1414113600,23311.88,23311.88,23157.48,23257.84
1414117200,23257.32,23352.59,23215.07,23333.83
1414120800,23331.21,23337.68,23286.29,23300.08
1414124400,23306.28,23321.28,23291.36,23298.64
1414128000,23300.7,23328.8,23279.34,23285.24
1414131600,23286.09,23292.67,23229.55,23260.04
1414135200,23258.58,23323.96,23241.2,23302.2
1414372800,23275.4,23275.4,23012.8,23117.71
1414376400,23117.35,23128.09,23068.07,23086.59
1414380000,23087.9,23107.02,23082.96,23105.62
1414383600,23103.02,23114.45,23097.22,23111.66
1414387200,23106.48,23154.12,23094.19,23097.59
1414390800,23095.69,23134.56,23091.5,23123.5
1414394400,23123.74,23161.97,23111.47,23143.23
1414459200,23189.83,23303.48,23189.83,23220.55
1414462800,23221.71,23304.85,23212.88,23277.74
1414466400,23275.05,23294.55,23258.44,23289.01
1414470000,23291.78,23396.97,23291.78,23359.22
1414473600,23359.49,23382.36,23328.29,23357.34
1414477200,23361.53,23471.7,23345.25,23463.77
1414480800,23466.34,23570.92,23462.05,23520.36
1414545600,23703.95,23781.23,23699.56,23737.62
1414549200,23738.16,23812.24,23722.94,23793.04
1414552800,23794.88,23848.16,23790.1,23839.22
1414556400,23837.16,23855.67,23821,23823.18
1414560000,23822.69,23834.62,23786.92,23813.02
1414563600,23817.1,23841.46,23795.08,23828.8
1414567200,23831.23,23844.95,23811.49,23819.87
1414632000,23841.74,23841.74,23731.09,23752.56
1414635600,23751.28,23776.24,23706.62,23707.3
1414639200,23710.05,23741.65,23696.88,23709.8
1414642800,23718.15,23735.92,23697.66,23700.6
1414646400,23706.68,23731.67,23657.63,23728.85
1414650000,23715.85,23718.71,23664.37,23670.61
1414653600,23674.86,23730.1,23615.1,23702.04
1414718400,23913.69,23952.68,23850.7,23902.4
1414722000,23898.81,23916.9,23858.29,23896.97
1414725600,23902.57,23926.48,23896.19,23916.54
1414729200,23981.81,24046.4,23958.03,23989.67
1414732800,23986.73,24006.8,23970.61,23993.68
1414736400,23993.79,23996.53,23943.65,23973.52
1414740000,23971.28,24036.79,23913.9,23998.06
1414977600,24133.45,24133.45,23956.81,23996.03
1414981200,23995.18,23995.18,23931.88,23953.54
1414984800,23953.02,23984.88,23942.74,23973.82
1414988400,23970.64,23972.07,23923.24,23934.48
1414992000,23932.85,23954.63,23889.52,23902.18
1414995600,23902.55,23936.73,23877.54,23893.98
1414999200,23895.99,23923.87,23875.09,23915.97
1415064000,23849.72,24016.42,23815.85,24006.52
1415067600,24006.64,24008.47,23930.18,23962.57
1415071200,23962.67,23988.96,23952.22,23959.79
1415074800,23950.85,23959.55,23924.29,23927.91
1415078400,23928.85,23963.22,23890.88,23896.64
1415082000,23900.18,23925.83,23881.8,23905.18
1415085600,23909.09,23935.21,23839.39,23845.66
1415150400,23846.84,23846.84,23659.23,23740.08
1415154000,23740.06,23764.4,23691.22,23701.88
1415157600,23702.41,23742.43,23701.48,23723.58
1415161200,23720.41,23735.81,23698.52,23730.51
1415164800,23730.75,23749.63,23707,23709.79
1415168400,23713.14,23723.75,23623.14,23646.95
1415172000,23646.59,23707.76,23626.72,23695.62
1415236800,23737.76,23775.73,23658.59,23664.33
1415240400,23662.89,23689.99,23623.41,23640.12
1415244000,23641.4,23672.94,23632.93,23666.4
1415247600,23666.82,23675.36,23647.02,23661.64
1415251200,23662.23,23705.17,23648.03,23701.11
1415254800,23701.78,23724.82,23673.74,23689.06
1415258400,23688.88,23694.56,23631.76,23649.31
1415323200,23607.65,23607.65,23484.53,23506.85
1415326800,23508.21,23542.57,23430.2,23478.82
1415330400,23478.95,23784.27,23448.32,23682.64
1415334000,23708.07,23831.25,23703.59,23783.98
1415337600,23783.01,23783.44,23563.97,23611.71
1415341200,23611.52,23614.45,23526.08,23571.78
1415344800,23573.63,23579.14,23540.38,23550.24
1415582400,24074.85,24110.24,23930.58,23976.79
1415586000,23975.94,23984.85,23941.77,23953.65
1415589600,23951.73,23960.67,23930.26,23939.74
1415593200,23940.28,23950.52,23917.45,23943.75
1415596800,23942.96,23953.79,23925.39,23938.35
1415600400,23938.69,23994.45,23933.46,23946.57
1415604000,23949.12,23950.85,23703.72,23744.7
1415668800,23809.41,23931.45,23771.33,23909.46
1415672400,23908.53,23910.01,23841.58,23867.92
1415676000,23867.19,23902.05,23861.59,23893.96
1415679600,23900.62,23929.47,23864.06,23880.11
1415683200,23875.96,23881.02,23760.53,23769.13
1415686800,23767.75,23823.3,23767.75,23804.96
1415690400,23806.24,23820.61,23788.17,23808.28
1415755200,23883.31,23887.25,23801.73,23878.19
1415758800,23876.48,23881.71,23841.94,23857.02
1415762400,23859.2,23859.2,23805.12,23824.16
1415766000,23824.89,23855.54,23824.89,23832.14
1415769600,23832.55,23888.48,23818.4,23880.31
1415773200,23879.17,23999.97,23875.14,23976.77
1415776800,23976.15,23992.56,23890.34,23938.18
1415841600,23854.33,24014.99,23850.39,23935.38
1415845200,23934.96,23956.12,23909.13,23934.61
1415848800,23934.42,23940.92,23899.22,23928.64
1415852400,23930.4,23978.73,23930.4,23962.24
1415856000,23969.18,24084.83,23930.07,24073.16
1415859600,24075.39,24097.92,23973.02,23998.83
1415863200,24000.55,24029.31,23982.27,24019.94
1415928000,24048.36,24059.78,23966.8,24033.02
1415931600,24033.79,24050.84,24018.28,24027.2
1415935200,24032.58,24046.31,23996.1,24038.23
1415938800,24036.87,24064.86,24033.01,24060.78
1415942400,24060.41,24067.44,23978.64,23990.17
1415946000,23987.47,24064.21,23975.41,24051.54
1415949600,24054.84,24102.7,24049.52,24087.38
1416187200,24313.06,24313.06,23929.45,23938.57
1416190800,23938.91,24026.29,23848.92,23998.21
1416194400,23996.68,24007.41,23953.5,23974.17
1416198000,23973.76,23978.51,23907.61,23939.08
1416201600,23937.95,23956.14,23894.8,23915.15
1416205200,23915.51,23946.96,23819.46,23867.83
1416208800,23867.48,23867.67,23787.28,23797.08
1416273600,23868.9,23881.01,23671.02,23673.1
1416277200,23674.28,23687.42,23629.34,23644.5
1416280800,23645.64,23649.85,23603.72,23619.75
1416284400,23623.72,23628.97,23518.64,23545.71
1416288000,23545.14,23603.86,23531.81,23561.69
1416291600,23560.75,23598.81,23483.19,23501.04
1416295200,23499.95,23546.05,23484.18,23529.17
1416360000,23466.07,23572.21,23422.72,23436.41
1416363600,23438.87,23479.73,23398.38,23451.53
1416367200,23454.64,23476.3,23448.83,23462.1
1416370800,23463.81,23473.18,23401.48,23417.65
1416374400,23416.97,23461.76,23367.96,23410.23
1416378000,23406.29,23431.97,23343.09,23353.12
1416381600,23355.43,23395.24,23341.16,23373.31
1416446400,23401,23424.05,23252.63,23422.23
1416450000,23418.81,23461.02,23388.69,23396.53
1416453600,23394.64,23411.13,23369.55,23388.95
1416457200,23391.83,23413.62,23381.97,23412.04
1416460800,23414.3,23434.43,23384.57,23400.19
1416464400,23399.98,23427.31,23371.55,23414.74
1416468000,23413.96,23416.53,23333.8,23349.64
1416532800,23353.72,23378.9,23301.48,23335.9
1416536400,23334.35,23414.64,23332.01,23392.79
1416540000,23392.7,23417.64,23366.89,23375.06
1416543600,23375.4,23417.12,23375.4,23416.99
1416547200,23415.9,23427.33,23376.68,23422.86
1416550800,23418.7,23506.29,23405.66,23496.26
1416554400,23494.18,23508.02,23428.75,23437.12
1416792000,23883.32,23936.34,23823.56,23879.5
1416795600,23879.89,23907.63,23849.16,23876.09
1416799200,23877.63,23900.58,23864.25,23875.97
1416802800,23876.69,23889.71,23865.29,23876.74
1416806400,23877.39,23919.34,23838.91,23846.69
1416810000,23851.27,23905.32,23843.04,23890.31
1416813600,23891.72,23918.36,23858.69,23893.14
1416878400,23841.16,23935.07,23822.09,23897.29
1416882000,23897.41,23915.56,23866.12,23866.12
1416885600,23866.02,23884.36,23856.24,23862.91
1416889200,23867.48,23883.2,23845.9,23861.75
1416892800,23860.95,23878.71,23818.58,23874.26
1416896400,23878.75,23884.02,23830.83,23838.96
1416900000,23837.95,23875.73,23809.51,23843.91
1416964800,23833.19,23899.85,23799.42,23850.16
1416968400,23850.5,23912.21,23834.49,23893.45
1416972000,23890.25,23896.88,23851.72,23868.35
1416975600,23872.05,23899.22,23862.53,23890.77
1416979200,23890.58,23902.4,23861.11,23894.53
1416982800,23896.57,24128.88,23883.44,24121.78
1416986400,24123.27,24176.64,24081.99,24111.98
1417051200,24169.85,24228.11,24078.17,24107.06
1417054800,24107.84,24107.84,24035.3,24046.28
1417058400,24034.81,24048.21,23995.28,23995.28
1417062000,24005.43,24032.04,23985.81,24031.54
1417065600,24012.56,24035.96,23962.44,23983.96
1417069200,23969.33,24047.33,23969.33,24010.07
1417072800,23992.2,24013.15,23980.64,24004.28
1417137600,23982.29,23993.87,23920.79,23946.55
1417141200,23946.86,23950.71,23887.63,23925.59
1417144800,23928.47,23986.15,23918.65,23978.58
1417148400,23972.21,24117.16,23972.21,24082.3
1417152000,24083.37,24084.59,23990.7,24042.46
1417155600,24042.96,24092.17,24018.53,24049.56
1417159200,24049.46,24062.65,23961.96,23987.45
1417396800,23678,23731.76,23487.98,23512.95
1417400400,23518.86,23573.43,23465.49,23563.9
1417404000,23563.07,23572.76,23536.59,23559.56
1417407600,23562.46,23591.15,23555.87,23573.23
1417411200,23573.41,23578.31,23464.74,23471.57
1417414800,23471.39,23489.75,23344.66,23355.39
1417418400,23353.67,23383.82,23318.48,23367.45
1417483200,23400.11,23424.56,23329.98,23330.78
1417486800,23330.35,23489.24,23293.81,23470.74
1417490400,23472.64,23482.55,23421.36,23449.24
1417494000,23444.96,23537.77,23443.19,23528.08
1417497600,23526.45,23595.74,23502.39,23572.84
1417501200,23574.06,23784.95,23569.47,23685.08
1417504800,23688.66,23697.33,23633.42,23654.3
1417569600,23756.05,23921.76,23730.35,23793.6
1417573200,23789.69,23837.18,23742.11,23753.52
1417576800,23755.24,23763.24,23522.86,23555.99
1417580400,23559.83,23568.56,23456.77,23460.18
1417584000,23456.31,23581.65,23378.81,23558.25
1417587600,23559.81,23561.81,23444.53,23472.12
1417591200,23472.29,23491.27,23421.81,23428.62
1417656000,23554.81,23610.31,23456.71,23608.13
1417659600,23607.99,23639.38,23495.41,23548.38
1417663200,23548.45,23572.07,23539,23551.46
1417666800,23561.46,23681.8,23555.24,23661.54
1417670400,23663,23740.8,23606.68,23736.12
1417674000,23731.28,23840.53,23731.28,23760.97
1417677600,23760.22,23844.24,23755.58,23832.56
1417742400,23907.78,24162.83,23907.78,24017.96
1417746000,24020.43,24066.12,23772.84,24023.64
1417749600,24017.79,24040.28,23980.03,24007.69
1417753200,23997.55,24099.44,23984.77,24098.67
1417756800,24092.23,24170.05,24037.34,24037.34
1417760400,24039.2,24121.12,24016.62,24016.62
1417764000,24014.68,24067.25,23982.49,24002.64
1418001600,24113.14,24136.56,24012.15,24054.12
1418005200,24054.3,24189.59,24052.24,24080.9
1418008800,24080.63,24115.31,24064.98,24087.96
1418012400,24081.13,24112.59,24080.49,24095.85
1418016000,24095.24,24130.79,24024.79,24108.93
1418019600,24115.41,24133.89,24012.5,24045.07
1418023200,24042.08,24072.25,24014.7,24047.67
1418088000,23910.41,23934.02,23740.91,23779.44
1418091600,23780.58,23864.41,23774.94,23846.44
1418095200,23848.29,23869.58,23810.07,23827.37
1418098800,23824.99,23862.71,23808.57,23854.57
1418102400,23852.92,23884.45,23597.28,23599.68
1418106000,23601.17,23633.03,23417.58,23461.33
1418109600,23461.02,23525.71,23399.87,23485.83
1418174400,23442.69,23521.9,23427.92,23451.74
1418178000,23451.37,23460.58,23345.89,23437.29
1418181600,23441.39,23456.25,23425.22,23446.43
1418185200,23440.24,23494.42,23440.24,23453.9
1418188800,23461.42,23622.93,23458.96,23573.85
1418192400,23571.73,23656.51,23525.22,23539.73
1418196000,23540.28,23552.27,23497.49,23524.52
1418260800,23269.51,23363.2,23169.67,23304.75
1418264400,23302.84,23318.83,23252.5,23254.54
1418268000,23254.23,23266.84,23221.82,23239.84
1418271600,23242.26,23289.78,23223,23227.47
1418275200,23228.11,23305.89,23206.72,23295.82
1418278800,23295.52,23295.52,23251.58,23271.75
1418282400,23275.88,23382.83,23268.69,23312.54
1418347200,23328.99,23416.98,23323.57,23397.49
1418350800,23397.02,23445.96,23353.84,23358.73
1418354400,23362.56,23364.39,23288.71,23332.01
1418358000,23325.34,23357.39,23321.49,23351.37
1418361600,23351.41,23360.69,23289.63,23322.04
1418365200,23324.81,23336.51,23255,23282.87
1418368800,23278.17,23318.35,23230.03,23249.2
1418606400,22977.84,23001.44,22856.02,22914.46
1418610000,22915.83,22936.01,22873.16,22929.56
1418613600,22934.52,23026.2,22927.38,23003.02
1418617200,23002.46,23016.84,22975.58,23004.76
1418620800,23008.89,23021.93,22971.46,22982.85
1418624400,22981.01,23067.67,22973.06,23015.48
1418628000,23016.02,23055.6,22997.58,23027.85
1418692800,22877.3,22944.28,22741.21,22791.49
1418696400,22789.59,22892.55,22767.1,22795.42
1418700000,22794.99,22796.3,22698.37,22702.48
1418703600,22708.66,22718.76,22654.97,22688.86
1418707200,22689.03,22757.1,22684.38,22748.39
1418710800,22747.77,22786.5,22725.15,22745.33
1418714400,22743.59,22763.73,22641.06,22670.5
1418779200,22697.68,22726.56,22601.52,22601.52
1418782800,22598.48,22663.47,22529.75,22606.3
1418786400,22605.46,22639.1,22586.07,22617.62
1418790000,22615.04,22661,22607.04,22615.81
1418793600,22615.6,22631.31,22556.91,22588.78
1418797200,22588.6,22647.47,22577.05,22579.01
1418800800,22584.19,22648.15,22569.04,22585.84
1418865600,22878.34,22893.28,22798.02,22821.86
1418869200,22824.1,22838.86,22778.25,22828.49
1418872800,22829.38,22935.05,22824.87,22887.7
1418876400,22889.1,22890.68,22831.86,22845.67
1418880000,22844.79,22869.95,22736.89,22848.23
1418883600,22848.01,22850.62,22759.89,22795.49
1418887200,22795.9,22851.95,22740.95,22832.21
1418952000,23158.27,23185.78,23090.63,23141.74
1418955600,23142.25,23189.6,23041.37,23073.35
1418959200,23070.6,23129.23,23053.89,23122.26
1418962800,23124.36,23132.51,23079.84,23093.95
1418966400,23095.19,23179.62,23082.28,23156.88
1418970000,23153.09,23168.23,23119.22,23132.35
1418973600,23136.61,23147.17,23083.98,23116.63
1419211200,23264.05,23413.96,23264.05,23388.76
1419214800,23386.35,23456.08,23380.71,23415.88
1419218400,23416.59,23422.77,23366.75,23387.28
1419222000,23383.86,23434.14,23339.22,23413.88
1419225600,23414.15,23478.9,23399.1,23440.22
1419229200,23441.74,23461.48,23371.77,23395.05
1419232800,23397.58,23428.99,23386.78,23408.57
1419297600,23423.33,23490.14,23381.06,23410.71
1419301200,23411.78,23495.62,23393.54,23476.29
1419304800,23475.42,23484.12,23424.44,23444.47
1419308400,23440.3,23450.48,23424.06,23437.57
1419312000,23438.43,23443.69,23384.27,23386.43
1419315600,23386.99,23399.33,23312.97,23328.18
1419319200,23327.15,23355.47,23269.43,23333.69
1419384000,23290.42,23421.1,23290.42,23387.56
1419387600,23388.8,23418.13,23321.11,23415.95
1419391200,23415.99,23418.19,23332,23349.34
1419816000,23694.53,23850.4,23694.53,23848.65
1419819600,23846.41,23867.46,23783.46,23820.13
1419823200,23821.34,23834.23,23776.37,23790.2
1419826800,23786.74,23796.98,23754.59,23772.28
1419830400,23774.28,23794.85,23750.73,23765.61
1419834000,23766.14,23774.35,23725.81,23752.8
1419837600,23750.94,23780.73,23722.94,23773.18
1419902400,23853.13,23853.13,23691.16,23720.01
1419906000,23707.7,23720.73,23593.45,23636.25
1419909600,23625.64,23643.7,23551.08,23551.23
1419913200,23556.17,23564.85,23532.99,23541.26
1419916800,23536.05,23580.07,23512.7,23549.42
1419920400,23543.83,23554.22,23455.68,23463.56
1419924000,23460.48,23510.23,23442.55,23501.1
1419988800,23480.81,23535.5,23464.25,23507.83
1419992400,23505.63,23554.37,23502.38,23533.95
1419996000,23535.08,23632.35,23530.14,23605.04
1420161600,23683.63,23693.61,23635.6,23688.6
1420165200,23692.95,23788.43,23686.07,23771.42
1420168800,23770.29,23799.67,23760.89,23774.4
1420172400,23772.14,23801.29,23762.63,23789.57
1420176000,23792.33,23806.13,23757.57,23764.12
1420179600,23763.31,23802.02,23744.19,23791.36
1420183200,23792.24,23867.46,23785.08,23857.82
1420420800,23699.19,23815.72,23655.52,23750.29
1420424400,23747.73,23818.28,23742.77,23789.96
1420428000,23788.3,23989.98,23775.64,23976.04
1420431600,23970.89,23998.87,23945.62,23950.97
1420435200,23948.08,23961.24,23879.65,23922.04
1420438800,23924.94,23967.3,23815.48,23843.04
1420442400,23845.42,23853.55,23715.2,23721.32
1420507200,23515.13,23611,23441.18,23522.62
1420510800,23523.58,23538.58,23418.64,23421.22
1420514400,23421.86,23421.86,23352.45,23373.56
1420518000,23370.93,23400.7,23328.48,23334.98
1420521600,23337.98,23422.97,23312.5,23385.98
1420525200,23388.09,23481.28,23386.52,23457.66
1420528800,23456.18,23488.47,23427.06,23485.41
1420593600,23396.7,23477.38,23332.03,23470.65
1420597200,23475.43,23596.81,23460.33,23594.42
1420600800,23590.49,23674.14,23580.32,23653.95
1420604400,23657.86,23689.46,23605.06,23614.66
1420608000,23615.54,23639.12,23484.09,23527.99
1420611600,23527.63,23629.75,23526.39,23605.54
1420615200,23604.3,23715.71,23583.93,23681.26
1420680000,23920.35,23941.64,23723.14,23723.14
1420683600,23721.32,23850.4,23719.05,23800.42
1420687200,23799.58,23815.72,23790.08,23808.21
1420690800,23813.62,23825.05,23786.79,23795.49
1420694400,23795.46,23881.02,23783.85,23877.72
1420698000,23875.6,23884.63,23809.19,23849.21
1420701600,23851.72,23875.68,23817.26,23835.53
1420766400,24049.7,24074.06,23955.16,24046.3
1420770000,24045.78,24141.81,24035.73,24082.91
1420773600,24079.55,24129.47,24074.45,24081.75
1420777200,24073.38,24100.05,24065.88,24099.55
1420780800,24100.36,24169.06,24088.16,24137.62
1420784400,24135.62,24145.79,23961.49,24034.39
1420788000,24032.56,24035.35,23859.49,23919.95
1421025600,24118.59,24118.59,23955.89,24073.32
1421029200,24073.12,24086.38,24002.56,24005.07
1421032800,24005.63,24024.28,23905.01,23933.23
1421036400,23922.43,23945.23,23915.78,23931.24
1421040000,23928.92,23979.86,23911.14,23979.86
1421043600,23980.82,24070.38,23960.05,24031.39
1421047200,24033.62,24057.46,24014.64,24026.46
1421112000,23908.23,24170.53,23908.23,24121.02
1421115600,24123.03,24214.35,24087.99,24141.91
1421119200,24142.67,24162.58,24123.31,24154.94
1421122800,24159.54,24173.58,24144.53,24160.86
1421126400,24160.59,24222.74,24159.63,24172.81
1421130000,24173.12,24228.59,24127.14,24218.24
1421133600,24216,24254.11,24205.94,24215.97
1421198400,24276.33,24326.7,24171.02,24269.53
1421202000,24267.56,24308.77,24239.53,24292.89
1421205600,24291.29,24305.1,24240.3,24271.1
1421209200,24264.89,24270.74,24226.71,24237.73
1421212800,24235.44,24257.43,24129.75,24132.38
1421216400,24132.28,24135.53,24056.22,24118.62
1421220000,24118.65,24160.37,24096.58,24112.6
1421284800,24169.35,24184.27,24070.39,24169.17
1421288400,24165.7,24210.15,24099.2,24120.63
1421292000,24121.72,24158.64,24115.1,24142.18
1421295600,24142.13,24187.8,24140.64,24158.62
1421299200,24157.89,24253.83,24148.18,24235.99
1421302800,24233.98,24284.14,24202.13,24256.83
1421306400,24255.78,24369,24251.94,24350.91
1421371200,24196.85,24253.09,24147.86,24191.01
1421374800,24191.17,24237.28,24086.21,24161.72
1421378400,24159.25,24173.22,24099.18,24107.56
1421382000,24114.31,24174.77,24112.47,24164.2
1421385600,24167.07,24200.21,24141.74,24193.49
1421389200,24193.18,24200.39,24134.12,24149.42
1421392800,24149.47,24190.15,24100.01,24103.52
1421630400,23971.23,24049.55,23851.03,24004.76
1421634000,24004.16,24006.72,23865.43,23869.01
1421637600,23866.91,23879.41,23769.91,23828.87
1421641200,23825.99,23853.32,23739.4,23782.26
1421644800,23783.4,23823.46,23696.36,23725.68
1421648400,23727.68,23731.02,23590.05,23712.06
1421652000,23709.84,23738.49,23664.54,23738.49
1421716800,23798.46,23904.16,23747.92,23871.18
1421720400,23871.95,23934.54,23848.75,23899.14
1421724000,23899.47,23920.62,23869.4,23910.32
1421727600,23912.88,23926.5,23870.41,23870.41
1421731200,23870.88,23874.47,23802.96,23866.67
1421734800,23867.59,23932.6,23858.01,23931.19
1421738400,23931.52,23997.31,23929.68,23951.16
1421803200,24036.41,24195.02,24016.63,24176.39
1421806800,24173.85,24269.16,24171.22,24217.9
1421810400,24220.63,24267.85,24214.97,24262.27
1421814000,24262.13,24315.46,24259.79,24308.54
1421817600,24307.06,24339.88,24272.52,24307.82
1421821200,24306.49,24372.54,24293.56,24327.48
1421824800,24323.95,24373.28,24300.1,24352.58
1421889600,24480.02,24572.16,24472.38,24518.67
1421893200,24517.8,24553.62,24438.98,24451.58
1421896800,24450.53,24482.81,24441.05,24458.12
1421900400,24448.39,24514.33,24441.79,24505
1421904000,24505.35,24567.34,24486.49,24564.64
1421907600,24563.07,24589.62,24486.14,24505.92
1421911200,24506.08,24542.4,24475.33,24522.63
1421976000,24807.36,24896.22,24777.19,24817.76
1421979600,24816.88,24819.89,24726.77,24782.48
1421983200,24782.81,24838.31,24774.27,24831.27
1421986800,24832.56,24862.82,24831.37,24840.3
1421990400,24840.94,24850.48,24752.25,24808.16
1421994000,24811.04,24822.95,24784.23,24812.97
1421997600,24812.12,24864.98,24785.19,24850.45
1422235200,24907.19,24907.19,24771.81,24849.99
1422238800,24847.6,24853.52,24761.55,24788.66
1422242400,24789.96,24847.82,24789.28,24819.61
1422246000,24818.41,24838.52,24811.24,24823.22
1422249600,24823.26,24835.74,24805.17,24827.73
1422253200,24825.35,24891.17,24800.5,24873.86
1422256800,24875.45,24916.49,24855.86,24909.9
1422321600,24995.08,24995.08,24786.18,24799.34
1422325200,24798.53,24823.89,24746.08,24746.08
1422328800,24743.69,24753.3,24692.67,24709.73
1422332400,24710.03,24717.52,24672.76,24704.55
1422336000,24704.39,24821.43,24680.43,24792.5
1422339600,24791.47,24816.68,24753.79,24764.16
1422343200,24764.25,24827.48,24763.58,24807.28
1422408000,24799.98,24819.52,24716.68,24766.73
1422411600,24765.85,24817.56,24749.68,24810.46
1422415200,24808.77,24893.68,24805.91,24889.02
1422418800,24876.72,24937.83,24876.72,24931.37
1422422400,24932.13,24983.89,24848.72,24863.88
1422426000,24864.75,24901.81,24823.17,24881.75
1422429600,24881.61,24884.42,24814.11,24861.81
1422494400,24645.2,24739.22,24624.75,24675.39
1422498000,24672.84,24707.8,24538.56,24586.36
1422501600,24584.85,24600.65,24565.15,24569.24
1422505200,24571.42,24585.48,24526.89,24528.85
1422508800,24527.95,24610.65,24524.18,24605.48
1422512400,24605.71,24627.42,24560.79,24591.5
1422516000,24592.18,24607.61,24559.56,24595.85
1422580800,24771.37,24771.37,24586.29,24591.49
1422584400,24594.09,24641.03,24550.26,24577.17
1422588000,24575.34,24590.08,24563.56,24570.01
1422591600,24562.32,24585.32,24550.23,24579.95
1422595200,24580.15,24615.67,24560.84,24572.15
1422598800,24570.79,24608.37,24450.05,24462.13
1422602400,24463.83,24555.57,24450.76,24507.05
1422840000,24347.27,24448.42,24324.37,24334.31
1422843600,24338.24,24417.1,24329.31,24407.89
1422847200,24409.38,24470.48,24401.08,24438.5
1422850800,24439.65,24443.4,24415.9,24422.17
1422854400,24421.59,24429.56,24384.81,24405.48
1422858000,24404.96,24442.82,24370.71,24419.52
1422861600,24419.69,24506.81,24415.19,24484.74
1422926400,24542.49,24581.35,24415.96,24453.17
1422930000,24454.32,24478.29,24388.36,24396
1422933600,24396.77,24419.48,24389.67,24406.92
1422937200,24404.47,24406.27,24373.39,24379.6
1422940800,24379.74,24550.56,24327.51,24493.04
1422944400,24491.05,24602.6,24478.26,24526.91
1422948000,24526.83,24567.39,24514,24554.78
1423012800,24750.76,24805.69,24668.07,24769.04
1423016400,24770.08,24824.58,24750.38,24787.64
1423020000,24785.5,24788.16,24732.58,24763.04
1423023600,24765.58,24786.19,24760.21,24772.08
1423027200,24772.32,24778.42,24664.59,24687.85
1423030800,24684.65,24714.66,24642.5,24648.28
1423034400,24647.99,24700.4,24647.99,24679.76
1423099200,25048.26,25048.26,24841.07,24842.09
1423102800,24838.82,24840.74,24703.4,24793.96
1423106400,24792.6,24826.08,24771.47,24818.63
1423110000,24815.74,24863.61,24803.64,24854.28
1423113600,24852.22,24853.99,24772.39,24795.93
1423117200,24790.01,24794.17,24642.81,24686.24
1423120800,24684.6,24778.62,24682.5,24765.49
1423185600,24843.2,24843.2,24686.99,24726.62
1423189200,24727.24,24769.55,24680.86,24688.17
1423192800,24689.65,24717.97,24687.16,24696.53
1423196400,24700.2,24752.47,24695.96,24738.2
1423200000,24738.55,24768.21,24693.67,24693.67
1423203600,24693.53,24713.63,24645.76,24702.36
1423207200,24700.95,24714.33,24669.14,24679.39
1423444800,24529.55,24540.59,24449.48,24482.37
1423448400,24483.41,24657.87,24475.45,24590.76
1423452000,24591.06,24598.69,24558.39,24565.92
1423455600,24565.77,24569.07,24536.81,24543.52
1423459200,24541.19,24614.74,24520.23,24594.47
1423462800,24593.84,24598.91,24545.01,24584.67
1423466400,24584.33,24585.18,24506.84,24521
1423531200,24475.04,24529.68,24422.85,24510.53
1423534800,24512.48,24574.44,24498.91,24506.66
1423538400,24508.54,24543.55,24470.98,24526.47
1423542000,24523.05,24532.75,24503.35,24524.51
1423545600,24524.12,24552.78,24479.87,24490.4
1423549200,24492.62,24553.23,24487.39,24527.69
1423552800,24525.88,24583.79,24499.73,24528.1
1423617600,24512.62,24551.74,24351.04,24397.45
1423621200,24397.63,24422.64,24299.98,24311.36
1423624800,24310.98,24349.87,24298.23,24337.35
1423628400,24341.86,24360.6,24294.3,24307.29
1423632000,24306.46,24346.97,24266.68,24300.53
1423635600,24303.76,24357.72,24295.9,24330.3
1423639200,24330.97,24356.79,24313.33,24315.02
1423704000,24377.59,24377.59,24226.29,24252.18
1423707600,24252.33,24384.4,24229.33,24384.06
1423711200,24383.91,24514.49,24383.56,24458.35
1423714800,24442.69,24449.43,24387.21,24388.75
1423718400,24388.96,24444.19,24372.03,24404.51
1423722000,24404.42,24440.38,24368.24,24395.04
1423725600,24394.51,24429.74,24378.16,24422.15
1423790400,24535.66,24600.1,24521.13,24572.15
1423794000,24571.81,24624,24569.87,24624
1423797600,24624.12,24661.92,24614.48,24641.41
1423801200,24642.26,24702.54,24636.57,24681.59
1423804800,24679.23,24687.09,24637.16,24667.18
1423808400,24668.04,24681.95,24612.35,24650.27
1423812000,24650.04,24690.73,24627.61,24682.54
1424049600,24717.49,24771.6,24687.15,24757.1
1424053200,24758.68,24767.97,24712.83,24747.06
1424056800,24748.11,24755.53,24725.73,24735.25
1424060400,24733.92,24753.37,24732.17,24750.28
1424064000,24749.89,24764.38,24733.62,24749.49
1424067600,24753.72,24758.84,24704.48,24719.23
1424071200,24719.79,24742.8,24705.61,24726.53
1424136000,24653.88,24767.92,24653.88,24750.17
1424139600,24754.1,24855.75,24738.05,24799.04
1424143200,24801.68,24828.74,24793.5,24820.38
1424146800,24813.19,24831.95,24795.22,24823.23
1424150400,24825,24833.33,24740.41,24760.22
