time,open,high,low,close,Plot,Plot,MACD,Signal
1432182000,27572.9,27575.2,27512.5,27512.8,-2.6480129851479433,5.919419899562896,-2.6480129851479433,5.919419899562896
1432185600,27516.6,27528.1,27438.2,27452.2,3.9705538538619294,5.865284731626757,3.9705538538619294,5.865284731626757
1432189200,27450.4,27563.9,27434.5,27551,4.793576651758485,5.8355150627415275,4.793576651758485,5.8355150627415275
1432192800,27553.7,27611.7,27506.4,27512.5,7.207031661364454,5.873612746036609,7.207031661364454,5.873612746036609
1432257600,27723.7,27914.3,27697,27859.1,-6.895448743885936,5.51891659353876,-6.895448743885936,5.51891659353876
1432261200,27857.2,27897,27785,27879.1,-19.316426817567844,4.829045943230243,-19.316426817567844,4.829045943230243
1432264800,27878.7,27935.9,27877.4,27918.3,-31.142720392075717,3.8298302116939666,-31.142720392075717,3.8298302116939666
1432268400,27920.5,28041.3,27915.1,28010.9,-44.85045907377571,2.4775999537642535,-44.85045907377571,2.4775999537642535
1432272000,28015.5,28031.3,27944.8,27990.4,-54.757215900601295,0.8877439578096549,-54.757215900601295,0.8877439578096549
1432275600,27992.7,28013.6,27947.1,27977.6,-61.822355183914624,-0.8542032405715749,-61.822355183914624,-0.8542032405715749
1432279200,27979.2,28027,27966.8,27984.2,-67.39654614979372,-2.7026016547166343,-67.39654614979372,-2.7026016547166343
1432603200,28462.3,28524.6,28309.5,28390.1,-90.15736188948358,-5.1319005501268276,-90.15736188948358,-5.1319005501268276
1432606800,28390.5,28414.4,28362.7,28397.1,-108.3718339292318,-7.999676477324188,-108.3718339292318,-7.999676477324188
1432610400,28399.9,28442.1,28377.9,28391.6,-122.13056661785959,-11.169978981227949,-122.13056661785959,-11.169978981227949
1432614000,28383.2,28393.7,28327.2,28343.8,-130.16792687435736,-14.475477533814876,-130.16792687435736,-14.475477533814876
1432617600,28344.1,28390,28312.6,28363.3,-136.5605713964942,-17.866730141111525,-136.5605713964942,-17.866730141111525
1432621200,28362.4,28366.9,28300.3,28325.3,-138.8943719806266,-21.228609081098053,-138.8943719806266,-21.228609081098053
1432624800,28325.5,28339.4,28237.5,28249,-136.11286933333758,-24.41983853254915,-136.11286933333758,-24.41983853254915
1432689600,28214.7,28214.7,28035,28086.3,-125.17035355649568,-27.218463949881,-125.17035355649568,-27.218463949881
1432693200,28088.1,28120.8,28046.6,28096.5,-115.62442379348067,-29.674185056647655,-115.62442379348067,-29.674185056647655
1432696800,28092.2,28100.2,28065.5,28087.7,-106.4248223171162,-31.806147202771783,-106.4248223171162,-31.806147202771783
1432700400,28076.2,28084.8,28009.4,28035.8,-95.59426797877677,-33.578039446549695,-95.59426797877677,-33.578039446549695
1432704000,28034.1,28068.5,27996.1,28005,-84.4936518782124,-34.99236201409588,-84.4936518782124,-34.99236201409588
1432707600,28007.8,28061.6,27982.1,28045.2,-76.54656178003279,-36.14664534092746,-76.54656178003279,-36.14664534092746
1432711200,28045.5,28117.2,28029.6,28061.8,-70.15926895354278,-37.09144044127789,-70.15926895354278,-37.09144044127789
1432776000,28162.2,28162.2,27762.5,27804.5,-52.444392318782775,-37.517911326764136,-52.444392318782775,-37.517911326764136
1432779600,27801.7,27858.5,27659,27697.5,-32.54401530863106,-37.37974754848266,-32.54401530863106,-37.37974754848266
1432783200,27690.1,27702.6,27634.3,27656.7,-14.079891159064573,-36.73252931544327,-14.079891159064573,-36.73252931544327
1432786800,27681.8,27698.2,27597.9,27608.5,3.3943272925462225,-35.61789440966579,3.3943272925462225,-35.61789440966579
1432790400,27593.2,27653,27494.6,27495.3,22.914848063464888,-33.99198489652327,22.914848063464888,-33.99198489652327
1432794000,27480.3,27529.2,27242.1,27247.6,50.16430963574385,-31.65431004840474,50.16430963574385,-31.65431004840474
1432797600,27243.6,27495.7,27243.6,27444.4,62.97320201945331,-29.025768046519794,62.97320201945331,-29.025768046519794
1432862400,27398.3,27506.8,27255.9,27466,71.94037685467993,-26.221152910375356,71.94037685467993,-26.221152910375356
1432866000,27466.1,27530.2,27445.9,27498,77.20389928812438,-23.348234793750365,77.20389928812438,-23.348234793750365
1432869600,27501.4,27559.4,27489.2,27537.7,79.03280296856974,-20.504317078130363,79.03280296856974,-20.504317078130363
1432873200,27536.5,27554.5,27504.2,27512.3,81.04108284986796,-17.683611524574854,81.04108284986796,-17.683611524574854
1432876800,27511.3,27604.3,27462.7,27466.5,84.12231146815975,-14.855669219221115,84.12231146815975,-14.855669219221115
1432880400,27466.9,27484.9,27382.2,27482,85.22355078593682,-12.075690885744505,85.22355078593682,-12.075690885744505
1432884000,27478.3,27499.6,27413.2,27422.5,88.15966240524358,-9.291375516550392,88.15966240524358,-9.291375516550392
1433121600,27373.1,27669.1,27242,27491,86.65849619076471,-6.626101302458306,86.65849619076471,-6.626101302458306
1433125200,27489,27666.2,27481.8,27599.2,79.6994860890627,-4.2281683193605,79.6994860890627,-4.2281683193605
1433128800,27600.7,27622.4,27580.2,27605.6,73.03223423187956,-2.0820460262704983,73.03223423187956,-2.0820460262704983
1433132400,27604.5,27619.9,27591.3,27607.8,66.85417296879314,-0.16715105418539733,66.85417296879314,-0.16715105418539733
1433136000,27608.2,27724.2,27592,27683,57.75488602661062,1.4417944202811586,57.75488602661062,1.4417944202811586
1433139600,27683.8,27766.3,27642.1,27684.7,49.73568129644627,2.7832912779524115,49.73568129644627,2.7832912779524115
1433143200,27683.6,27722.8,27591.2,27600.6,46.6343523679825,4.001376308231025,46.6343523679825,4.001376308231025
1433208000,27473.5,27602.9,27411.4,27565,45.34684041089349,5.149861422193871,45.34684041089349,5.149861422193871
1433211600,27564.4,27568.8,27451.5,27466,48.48651052663263,6.353657230650503,48.48651052663263,6.353657230650503
1433215200,27463.5,27465.9,27355.3,27392.6,54.04391662544003,7.678386658283546,54.04391662544003,7.678386658283546
1433218800,27401,27414.5,27382.6,27405.7,57.53764081038389,9.063365940286333,57.53764081038389,9.063365940286333
1433222400,27404.3,27452.7,27348.1,27426.2,58.96915734165668,10.449637923657733,58.96915734165668,10.449637923657733
1433226000,27428.3,27509.6,27427.5,27463.6,57.91792796734808,11.768201535982465,57.91792796734808,11.768201535982465
1433229600,27462.1,27513.1,27444.7,27457.9,56.83336669035634,13.020011679159516,56.83336669035634,13.020011679159516
1433294400,27716.3,27767.2,27508.8,27742.2,42.32724827693528,13.834101584653288,42.32724827693528,13.834101584653288
1433298000,27739.7,27759.1,27594.7,27615.7,35.93293068377898,14.44795794851789,35.93293068377898,14.44795794851789
1433301600,27618.6,27672.8,27610.5,27670.7,27.849914750866446,14.820234526360906,27.849914750866446,14.820234526360906
1433305200,27673.8,27674.3,27630.9,27650.7,21.917612497003574,15.017383914434314,21.917612497003574,15.017383914434314
1433308800,27649.1,27750.9,27624.6,27728.2,13.290998360458616,14.96942876015721,13.290998360458616,14.96942876015721
1433312400,27726,27735.2,27620,27623.6,10.945738892616646,14.857659597169972,10.945738892616646,14.857659597169972
1433316000,27624.3,27671.5,27617.3,27669.9,6.792305808521633,14.63362199192974,6.792305808521633,14.63362199192974
1433380800,27645.4,27854.7,27586.9,27787.6,-2.1077112629718613,14.168584957071362,-2.1077112629718613,14.168584957071362
1433384400,27784.4,27805.8,27711.9,27722.8,-6.387072214300133,13.597594480088821,-6.387072214300133,13.597594480088821
1433388000,27723.8,27733.2,27094.5,27274.3,10.889393159312021,13.5223666656228,10.889393159312021,13.5223666656228
1433391600,27288.3,27309.6,27134.9,27293.6,24.060956022905884,13.815105258880664,24.060956022905884,13.815105258880664
1433395200,27296.2,27406.2,27266.4,27385.4,30.40773268826524,14.276011576363569,30.40773268826524,14.276011576363569
1433398800,27384,27702.3,27269,27629.6,24.065741025948228,14.547948505518699,24.065741025948228,14.547948505518699
1433402400,27629.9,27664.5,27507.2,27580.3,20.945909697362367,14.725669649736579,20.945909697362367,14.725669649736579
1433467200,27538.1,27646.7,27401.7,27427.2,25.289779745809938,15.019117152405283,25.289779745809938,15.019117152405283
1433470800,27426.8,27515.6,27357.4,27432.9,28.372868401085725,15.390054687090851,28.372868401085725,15.390054687090851
1433474400,27433.3,27434,27304.3,27309.7,36.354618615274376,15.97240368509595,36.354618615274376,15.97240368509595
1433478000,27309.1,27392.5,27283,27376.1,39.519879348619725,16.626500231304945,39.519879348619725,16.626500231304945
1433481600,27378.2,27378.4,27245.2,27284.2,46.028644408725086,17.443226458455506,46.028644408725086,17.443226458455506
1433485200,27283.7,27370.3,27279.9,27294.9,50.48012297134483,18.360918028257988,50.48012297134483,18.360918028257988
1433488800,27297,27333.6,27211.4,27298.4,53.54137538213399,19.338152954754545,53.54137538213399,19.338152954754545
1433726400,27147.2,27263.4,27060.2,27086.2,65.40717987515745,20.61784814698796,65.40717987515745,20.61784814698796
1433730000,27087.2,27314.3,27085.4,27269.9,66.08918624653961,21.880940871975504,66.08918624653961,21.880940871975504
1433733600,27272.7,27409.5,27263.8,27350.1,62.385878977322136,23.006078041568465,62.385878977322136,23.006078041568465
1433737200,27350,27420.6,27349.8,27379.4,57.47320387038417,23.96349820348001,57.47320387038417,23.96349820348001
1433740800,27377.3,27407.9,27329.2,27407.6,51.661783477131394,24.732895016636995,51.661783477131394,24.732895016636995
1433744400,27406.6,27428.6,27371,27381.2,47.68636102486926,25.370491294643447,47.68636102486926,25.370491294643447
1433748000,27379.7,27389.9,27289.2,27336.9,46.075940435621305,25.94564265967061,46.075940435621305,25.94564265967061
1433812800,27295.9,27322.1,27174.5,27179.5,51.64407532732366,26.65948801154986,51.64407532732366,26.65948801154986
1433816400,27181.4,27192.6,26986.2,27004,63.88356336609286,27.693490104731612,63.88356336609286,27.693490104731612
1433820000,27002.6,27067.1,27000.7,27038.3,71.78958454604435,28.9183816169903,71.78958454604435,28.9183816169903
1433823600,27044.9,27142.4,27017.3,27112,74.25763060065947,30.177805199869997,74.25763060065947,30.177805199869997
1433827200,27111.2,27119.5,26971.6,27098.3,76.28894874960315,31.458670298473695,76.28894874960315,31.458670298473695
1433830800,27098.5,27108.1,26972.3,27006.1,81.57352497458123,32.85074959503224,81.57352497458123,32.85074959503224
1433834400,27009.5,27067.6,26975.9,26977.8,86.52581620954516,34.3417236676576,86.52581620954516,34.3417236676576
1433899200,27052.8,27116.9,26954.2,27047.7,86.62558578265089,35.79405317085185,86.62558578265089,35.79405317085185
1433902800,27048.4,27094.7,27011.3,27042.5,86.21971979605587,37.19476613266308,86.21971979605587,37.19476613266308
1433906400,27045.1,27064,27032.9,27045.5,85.0239916154751,38.523355729407854,85.0239916154751,38.523355729407854
1433910000,27048,27073.9,27026.3,27062,82.56720599175969,39.74679601447318,82.56720599175969,39.74679601447318
1433913600,27061.9,27109,27036.1,27083.6,78.86213200601196,40.83333312534926,78.86213200601196,40.83333312534926
1433917200,27083.7,27089.1,26575.3,26581.8,98.35619212688471,42.43119031983636,98.35619212688471,42.43119031983636
1433920800,26587.7,26804.8,26574,26704.1,107.84917254417815,44.24835649273474,107.84917254417815,44.24835649273474
1433985600,26938.2,26991.5,26839.4,26909,105.2505710159603,45.94286245171323,105.2505710159603,45.94286245171323
1433989200,26911.7,26965.2,26894,26906.1,102.37103975531136,47.51031182125762,102.37103975531136,47.51031182125762
1433992800,26905.5,26930.9,26885.7,26923.9,98.32881002700378,48.921936771417236,98.32881002700378,48.921936771417236
1433996400,26923.8,26938,26911.5,26924.7,94.15363180400527,50.17837274454468,94.15363180400527,50.17837274454468
1434000000,26923.4,26955.7,26843.9,26871.8,92.38654349689023,51.35082193210984,92.38654349689023,51.35082193210984
1434003600,26872.8,26924.2,26861.4,26921,87.88841195537316,52.36575498831159,87.88841195537316,52.36575498831159
1434007200,26921,26948.9,26883.5,26912.4,83.86188895324449,53.24064759844862,83.86188895324449,53.24064759844862
1434072000,27082.6,27159.6,27036.8,27050,73.49846137626446,53.80336464783239,73.49846137626446,53.80336464783239
1434075600,27047.1,27085.9,27024.7,27071.9,63.37759877011558,54.06931559567359,63.37759877011558,54.06931559567359
1434079200,27072,27094.5,27061.8,27084.3,53.97960126700855,54.066823530988444,53.97960126700855,54.066823530988444
1434082800,27081.2,27086.3,27047.7,27054.7,47.19401842818479,53.87591227813279,47.19401842818479,53.87591227813279
1434086400,27054.5,27071.8,26987.5,26998.7,43.82604914067633,53.59674941320344,43.82604914067633,53.59674941320344
1434090000,26999.2,27356.5,26996.3,27230.2,29.998712546788738,52.94124838913636,29.998712546788738,52.94124838913636
1434093600,27231.3,27302.2,27185,27275.1,16.34229212283026,51.924610715072305,16.34229212283026,51.924610715072305
1434331200,27095.2,27131.4,27006.8,27048.9,15.470499824859871,50.911996523677516,15.470499824859871,50.911996523677516
1434334800,27047.9,27086.7,26867.2,26928.6,20.186296052779653,50.05850484393035,20.186296052779653,50.05850484393035
1434338400,26928.1,26931.1,26888.4,26909.2,24.7770845920204,49.35624317026618,24.7770845920204,49.35624317026618
1434342000,26914.6,26933.8,26907,26918.3,27.909645919618924,48.760504357748204,27.909645919618924,48.760504357748204
1434345600,26918.2,26976.8,26887.2,26947.4,28.89674746181481,48.208733332861165,28.89674746181481,48.208733332861165
1434349200,26946.1,26950.8,26865.3,26883.9,32.397551267713425,47.769533831051504,32.397551267713425,47.769533831051504
1434352800,26885.2,26907.9,26841.5,26851.8,36.47722202240038,47.45585850303342,36.47722202240038,47.45585850303342
1434417600,26807.7,26892.9,26655,26672.5,47.800252917859325,47.46542501455636,47.800252917859325,47.46542501455636
1434421200,26675.3,26759.1,26647.3,26735.2,53.7779441732273,47.640772768963885,53.7779441732273,47.640772768963885
1434424800,26732.8,26799.2,26719.3,26771.3,56.55522949445003,47.88839656689406,56.55522949445003,47.88839656689406
1434428400,26757.9,26769.1,26680.6,26703.9,61.47060839633923,48.26568022882309,61.47060839633923,48.26568022882309
1434432000,26701.3,26727.5,26621.6,26635,68.16580868657184,48.81846157487167,68.16580868657184,48.81846157487167
1434435600,26636.4,26651.2,26579.5,26643.1,72.7041802799431,49.481953761123656,72.7041802799431,49.481953761123656
1434439200,26642.3,26645.2,26553,26562.6,79.53222271753839,50.316683454357396,79.53222271753839,50.316683454357396
1434504000,26671.2,26765.1,26556,26603.5,82.56795309525478,51.21255205549343,82.56795309525478,51.21255205549343
1434507600,26601.7,26688.5,26561.3,26649.8,82.22144686611136,52.073910244677265,82.22144686611136,52.073910244677265
1434511200,26650.2,26658.8,26631.9,26656.2,80.9508098559636,52.876046344990776,80.9508098559636,52.876046344990776
1434514800,26659.4,26836.7,26653.3,26807.4,72.2412475169258,53.41396859976675,72.2412475169258,53.41396859976675
1434518400,26807,26826.9,26743.3,26814.1,64.18852839446481,53.71326192739725,64.18852839446481,53.71326192739725
1434522000,26815.1,26880.8,26780,26810.3,57.22694316056004,53.810864183873996,57.22694316056004,53.810864183873996
1434525600,26814,26856.3,26720.2,26764.2,53.17289691294718,53.79314287079269,53.17289691294718,53.79314287079269
1434590400,26786.5,26786.5,26694,26750.8,50.02380106374039,53.68843893170791,50.02380106374039,53.68843893170791
1434594000,26750.8,26798.1,26659.7,26702.4,49.26026622036807,53.56543413417069,49.26026622036807,53.56543413417069
1434597600,26702.2,26750.1,26698.3,26738.3,46.561485435078794,53.37088000364036,46.561485435078794,53.37088000364036
1434601200,26738.4,26873.7,26596,26839.5,39.28171558633403,52.97951432538185,39.28171558633403,52.97951432538185
1434604800,26840.2,26841.2,26710.6,26714.9,38.7459233523914,52.584136798354336,38.7459233523914,52.584136798354336
1434608400,26715.7,26721.4,26628.3,26709.8,38.21705220817603,52.18505111529383,38.21705220817603,52.18505111529383
1434612000,26711.4,26712.2,26654.2,26683.2,38.69199347902395,51.81024395873078,38.69199347902395,51.81024395873078
1434676800,26885.7,26976.8,26817.3,26922,27.719008440610196,51.14104297211632,27.719008440610196,51.14104297211632
1434680400,26921.4,27012,26892.7,26971.4,16.21241138442565,50.17080320579158,16.21241138442565,50.17080320579158
1434684000,26970.8,26994.8,26951.8,26984,6.0661456334783,48.94567382878288,6.0661456334783,48.94567382878288
1434687600,26977.7,26990,26934.2,26938.1,-0.17651870560075622,47.581168480605555,-0.17651870560075622,47.581168480605555
1434691200,26939.9,26972.8,26896.2,26964.5,-6.509991431270464,46.078636260831225,-6.509991431270464,46.078636260831225
1434694800,26964.5,26965.1,26701.7,26839.2,-5.853298988597089,44.636082503902664,-5.853298988597089,44.636082503902664
1434698400,26838.1,26838.1,26747.6,26794,-3.1769896428049833,43.30794161093856,-3.1769896428049833,43.30794161093856
1434936000,26854.3,26929,26831.8,26832.9,-2.7554169465183804,42.028403873231426,-2.7554169465183804,42.028403873231426
1434939600,26833,26894.9,26811.7,26873.6,-4.267948418502783,40.74239408734992,-4.267948418502783,40.74239408734992
1434943200,26871.6,26893.3,26856.6,26878,-5.674703629425494,39.45303026188394,-5.674703629425494,39.45303026188394
1434946800,26882.9,26890,26859.1,26863.7,-6.1186862297254265,38.187149248228124,-6.1186862297254265,38.187149248228124
1434950400,26862.7,26914.7,26826.3,26907,-8.432296459133795,36.89216464524585,-8.432296459133795,36.89216464524585
1434954000,26904.8,26967.4,26893.2,26965,-12.93771411382113,35.508001346382876,-12.93771411382113,35.508001346382876
1434957600,26964.6,27166.5,26957.5,27103.7,-22.930911653471412,33.88469820749803,-22.930911653471412,33.88469820749803
1435022400,27126.5,27242.8,27037,27189.9,-34.90995239685071,31.97373569071057,-34.90995239685071,31.97373569071057
1435026000,27194.9,27230.7,27008.5,27015.2,-36.3569819773802,30.07566019993027,-36.3569819773802,30.07566019993027
1435029600,27015.1,27186.6,27013,27174.4,-44.595035776743316,28.001474200578226,-44.595035776743316,28.001474200578226
1435033200,27174.4,27223.3,27160,27201.8,-52.236340059607755,25.77264602668417,-52.236340059607755,25.77264602668417
1435036800,27201.6,27304.3,27194.4,27283.1,-61.81567474464828,23.33963711636938,-61.81567474464828,23.33963711636938
1435040400,27283.2,27376.2,27254,27350.4,-72.25533404756425,20.68422125070456,-72.25533404756425,20.68422125070456
1435044000,27350.2,27406.4,27314.8,27335.5,-79.5129932743439,17.900965291675437,-79.5129932743439,17.900965291675437
1435108800,27397.4,27470.5,27354.5,27383.5,-87.00970572255028,14.986779985724723,-87.00970572255028,14.986779985724723
1435112400,27383.1,27425.9,27342.1,27381,-92.30524990723643,12.006445822031358,-92.30524990723643,12.006445822031358
1435116000,27382.6,27387.2,27353.1,27381.2,-95.877605437483,9.009666620378182,-95.877605437483,9.009666620378182
1435119600,27377.7,27396.6,27320.9,27320.9,-95.21186643547844,6.114624035493276,-95.21186643547844,6.114624035493276
1435123200,27327.5,27397.6,27292.9,27395.6,-97.31882929992935,3.2414725539537588,-97.31882929992935,3.2414725539537588
1435126800,27394.9,27432.1,27370.1,27421.2,-99.41051039223021,0.39002858322642675,-99.41051039223021,0.39002858322642675
1435130400,27421,27451.5,27376.5,27415.4,-100.0208330485948,-2.399162017657496,-100.0208330485948,-2.399162017657496
1435195200,27329.2,27350.5,27209.3,27216.9,-90.50600637587559,-4.846574360941331,-90.50600637587559,-4.846574360941331
1435198800,27220.5,27304.7,27207.2,27272.2,-84.50557270389254,-7.059324314912198,-84.50557270389254,-7.059324314912198
1435202400,27275.1,27327,27265.3,27321.1,-81.1392041684121,-9.117098755287195,-81.1392041684121,-9.117098755287195
1435206000,27315.4,27325.5,27288.6,27306.9,-77.0429005013757,-11.00392658156743,-77.0429005013757,-11.00392658156743
1435209600,27304.1,27311.9,27212.8,27221.8,-69.10607270273977,-12.61787508493333,-69.10607270273977,-12.61787508493333
1435213200,27223.6,27233.4,27120.7,27176.2,-59.914923265176185,-13.931681978828964,-59.914923265176185,-13.931681978828964
1435216800,27174.1,27215.7,27142.1,27150.5,-50.693057774187764,-14.952831306477819,-50.693057774187764,-14.952831306477819
1435281600,27016.1,27016.1,26711,26854.7,-29.03990699145288,-15.344138964393792,-29.03990699145288,-15.344138964393792
1435285200,26854.7,26882.3,26764,26780.7,-7.634679190545285,-15.129987304009111,-7.634679190545285,-15.129987304009111
1435288800,26780.4,26802.2,26707.2,26741,11.802248454656365,-14.381869644046182,11.802248454656365,-14.381869644046182
1435292400,26752.9,26769.1,26686.7,26743.2,27.526603050893755,-13.217745402520073,27.526603050893755,-13.217745402520073
1435296000,26739.8,26747.7,26623.2,26659.2,44.06103977427483,-11.626668036497993,44.06103977427483,-11.626668036497993
1435299600,26663.5,26718.6,26522.5,26717.6,54.5387417974307,-9.788739985555528,54.5387417974307,-9.788739985555528
1435303200,26714.7,26798.8,26651.3,26674.3,64.66636537272643,-7.720542614492141,64.66636537272643,-7.720542614492141
1435540800,26560.1,26631.5,26126.1,26217.5,93.53339842498463,-4.907933141173341,93.53339842498463,-4.907933141173341
1435544400,26209.7,26245.7,26002.8,26093.3,122.13930030876509,-1.3788433231194963,122.13930030876509,-1.3788433231194963
1435548000,26080.7,26088.3,25949.3,25949.3,151.20599050506644,2.8596242832190013,151.20599050506644,2.8596242832190013
1435551600,25964.4,25971.7,25697.8,25707.5,184.92612751039633,7.917027150640593,184.92612751039633,7.917027150640593
1435555200,25694.9,26103.1,25617.8,26014,196.83400339703076,13.164720935262542,196.83400339703076,13.164720935262542
1435558800,25997.7,26016.4,25792.5,25847.2,212.64563277140041,18.70585737515526,212.64563277140041,18.70585737515526
1435562400,25834.1,25974.9,25834.1,25955.2,218.82200446240677,24.264639238690023,218.82200446240677,24.264639238690023
1435627200,25944,26134.4,25917.2,25931.2,223.15288039022562,29.789312604010455,223.15288039022562,29.789312604010455
1435630800,25932,26174.7,25885.7,26162.7,214.12647301688048,34.90978928214573,214.12647301688048,34.90978928214573
1435634400,26160.6,26282.5,26158.1,26280.3,199.49621089992434,39.48163432708402,199.49621089992434,39.48163432708402
1435638000,26285.5,26470.4,26285.5,26383,181.0861540318292,43.41509320777139,181.0861540318292,43.41509320777139
1435641600,26380.8,26384.5,26277.1,26315.7,167.59105572366752,46.864425499879616,167.59105572366752,46.864425499879616
1435645200,26314.8,26381.7,26282.6,26318.5,154.99640748190723,49.86809166604705,154.99640748190723,49.86809166604705
1435648800,26323.5,26332.5,26206,26206,148.57435192683624,52.60993222884675,148.57435192683624,52.60993222884675
1435800000,26459.4,26459.4,26135.6,26298,137.8119589138405,54.9766551923188,137.8119589138405,54.9766551923188
1435803600,26296.3,26434.7,26244.9,26377.4,124.16620027787212,56.89858700025084,124.16620027787212,56.89858700025084
1435807200,26377.7,26413.5,26368.4,26397.1,111.03193416623253,58.40229108819478,111.03193416623253,58.40229108819478
1435810800,26401.3,26427.5,26344,26345.2,101.73636374563284,59.60601532867917,101.73636374563284,59.60601532867917
1435814400,26344.8,26396.2,26225,26261.7,97.12456139475762,60.64819716384802,97.12456139475762,60.64819716384802
1435818000,26267.9,26383.7,26241.9,26338.1,88.9987186165672,61.43571164864577,88.9987186165672,61.43571164864577
1435821600,26335.7,26362.1,26260.8,26284.1,84.08890021749176,62.06496688666927,84.08890021749176,62.06496688666927
1435886400,26349.8,26402.9,26213.3,26216,82.50699942650317,62.63280112388688,82.50699942650317,62.63280112388688
1435890000,26212.1,26225.7,26079.2,26148.7,83.6280723126547,63.21600310135265,83.6280723126547,63.21600310135265
1435893600,26148.9,26251.7,26146.8,26222.8,80.41905159069938,63.693865559390055,80.41905159069938,63.693865559390055
1435897200,26229.3,26340.9,26225.2,26329.1,72.2009963639648,63.93017474840602,72.2009963639648,63.93017474840602
1435900800,26327.9,26335.1,26194.9,26226.5,69.60300156589074,64.08775327111393,69.60300156589074,64.08775327111393
1435904400,26225.7,26228.5,26113.5,26117.3,71.93655203330127,64.30577545895247,71.93655203330127,64.30577545895247
1435908000,26118,26121.9,25933.1,26056.2,76.06793538237253,64.63250212349192,76.06793538237253,64.63250212349192
1436145600,26084,26261.5,25811.3,25852.5,88.22837186264223,65.28794294957943,88.22837186264223,65.28794294957943
1436149200,25852.8,25852.8,25189.5,25202.4,127.4969784589739,67.01597171372927,127.4969784589739,67.01597171372927
1436152800,25201.8,25351.2,25088.5,25234.8,157.10195463278433,69.51836012814746,157.10195463278433,69.51836012814746
1436156400,25243.2,25248.4,24940.1,25002.3,190.78374641693517,72.88684308061379,190.78374641693517,72.88684308061379
1436160000,24996.5,25041.4,24750.3,24965,218.5008972785945,76.93167791944659,218.5008972785945,76.93167791944659
1436163600,24965.8,25265.3,24961.7,25222.6,227.4683032595458,81.11325084556046,227.4683032595458,81.11325084556046
1436167200,25222.7,25322.7,25165.4,25247.6,231.7485871241115,85.29756574218688,231.7485871241115,85.29756574218688
1436232000,25391.8,25439.3,25212.6,25361.5,228.04378955832362,89.26273862596845,228.04378955832362,89.26273862596845
1436235600,25359.7,25368.2,25047.2,25055.5,237.2348689514074,93.37307557945287,237.2348689514074,93.37307557945287
1436239200,25054.9,25101.7,24873,24940.1,248.10541829489011,97.67119621043724,248.10541829489011,97.67119621043724
1436242800,24935,24985.7,24819.3,24952.3,254.36317579652678,102.02375119893973,254.36317579652678,102.02375119893973
1436246400,24948.9,25138.2,24920.3,25138.2,248.76080756638476,106.09978054247988,248.76080756638476,106.09978054247988
1436250000,25138.5,25169.4,24911.5,24959.9,250.32096126381657,110.1059244514059,250.32096126381657,110.1059244514059
1436253600,24959.7,24994.2,24876.7,24993.3,247.95200348428625,113.93498220231925,247.95200348428625,113.93498220231925
1436318400,24411.3,24411.3,23701.3,24099.7,285.2282607364832,118.69312882826824,285.2282607364832,118.69312882826824
1436322000,24101.6,24176,23787.1,23882.2,323.4253768823073,124.38013571865822,323.4253768823073,124.38013571865822
1436325600,23878.2,23938.8,23818.8,23926.1,349.9744814817641,130.64664532318895,349.9744814817641,130.64664532318895
1436329200,23926.3,24034.5,23913.8,23933.5,368.4439202797912,137.25212518309456,368.4439202797912,137.25212518309456
1436332800,23938,23938.7,23483.8,23483.8,401.2647300489298,144.58580865158999,401.2647300489298,144.58580865158999
1436336400,23475.5,23651.2,22976,22987.5,447.7219924223973,153.0062582007791,447.7219924223973,153.0062582007791
1436340000,22985.2,23548.8,22836.8,23540.4,456.4691444307209,161.43578281827746,456.4691444307209,161.43578281827746
1436404800,23435.5,24592.8,23332.9,24362.3,421.81307868602016,168.66848548127032,421.81307868602016,168.66848548127032
1436408400,24364.4,24492.5,24064.8,24227,396.1271165953149,174.9867807899938,396.1271165953149,174.9867807899938
1436412000,24227.9,24395.2,24227.9,24322.2,367.3530962554869,180.33028955292414,367.3530962554869,180.33028955292414
1436415600,24330.7,24564.2,24330.7,24520.5,331.5256165967585,184.53015974858621,331.5256165967585,184.53015974858621
1436419200,24522.2,24695.8,24450.9,24573.6,296.93103774530755,187.65240635960626,296.93103774530755,187.65240635960626
1436422800,24582.5,24586.4,24322.7,24481.8,270.33437828512615,189.9491278019818,270.33437828512615,189.9491278019818
1436426400,24479.9,24536.8,24369.8,24392.1,250.41707848972146,191.62879309886347,250.41707848972146,191.62879309886347
1436491200,24567.9,24976.1,24567.9,24899.9,208.52418934231537,192.09810966118158,208.52418934231537,192.09810966118158
1436494800,24901.7,24986.1,24810.5,24815.1,176.3672071472356,191.6611401469053,176.3672071472356,191.6611401469053
1436498400,24802,24920.2,24748.5,24910.3,144.13802251557718,190.34105354603508,144.13802251557718,190.34105354603508
1436502000,24909.5,24926.5,24811.5,24903.1,116.85328701891922,188.29972669805966,116.85328701891922,188.29972669805966
1436505600,24900.5,25009.5,24889.4,25006.4,88.74181644796772,185.53422919111267,88.74181644796772,185.53422919111267
1436509200,25005.9,25015.2,24853.2,24871.1,71.21694084195406,182.3587489591916,71.21694084195406,182.3587489591916
1436512800,24873.6,24987.5,24867.2,24914.1,54.27246762827053,178.80079669999932,54.27246762827053,178.80079669999932
1436750400,24709.6,24831.5,24596.4,24764.3,46.85684909077099,175.13568704418742,46.85684909077099,175.13568704418742
