1991-03-18,3716.0
1991-03-25,3745.0
1991-04-01,3849.0
1991-04-08,3742.0
1991-04-15,3667.0
1991-04-22,3625.0
1991-04-29,3737.0
1991-05-06,3750.0
1991-05-13,3882.0
1991-05-20,3703.0
1991-05-27,3707.0
1991-06-03,3637.0
1991-06-10,3639.0
1991-06-17,3565.0
1991-06-24,3668.0
1991-07-01,3892.0
1991-07-08,3915.0
1991-07-15,4009.0
1991-07-22,4031.0
1991-07-29,4059.0
1991-08-05,4024.0
1991-08-12,4063.0
1991-08-19,4021.0
1991-08-26,3998.0
1991-09-02,3970.0
1991-09-09,3974.0
1991-09-16,3910.0
1991-09-23,3938.0
1991-09-30,4067.6999509999996
1991-10-07,4018.0
1991-10-14,4015.899902
1991-10-21,3971.899902
1991-10-28,4037.8000490000004
1991-11-04,4236.600098
1991-11-11,4271.299805
1991-11-18,4243.100098
1991-11-25,4149.799805
1991-12-02,4190.0
1991-12-09,4155.5
1991-12-16,4142.600098
1991-12-23,4236.200195
1991-12-30,4307.100098
1992-01-06,4348.899902
1992-01-13,4454.899902
1992-01-20,4600.100098
1992-01-27,4601.799805
1992-02-03,4711.399902
1992-02-10,4772.299805
1992-02-17,4736.5
1992-02-24,4929.100098
1992-03-02,4908.899902
1992-03-09,5071.200195
1992-03-16,5015.799805
1992-03-23,5007.600098
1992-03-30,4916.700195
1992-04-06,4921.100098
1992-04-13,5082.700195
1992-04-20,5330.200195
1992-04-27,5484.200195
1992-05-04,5608.200195
1992-05-11,5704.5
1992-05-18,5859.700195
1992-05-25,6080.200195
1992-06-01,6035.799805
1992-06-08,5819.100098
1992-06-15,5787.600098
1992-06-22,6113.100098
1992-06-29,6061.899902
1992-07-06,5981.399902
1992-07-13,6128.100098
1992-07-20,5772.799805
1992-07-27,5881.100098
1992-08-03,5850.899902
1992-08-10,5822.600098
1992-08-17,5509.399902
1992-08-24,5628.600098
1992-08-31,5707.5
1992-09-07,5537.299805
1992-09-14,5689.299805
1992-09-21,5686.200195
1992-09-28,5595.399902
1992-10-05,5596.700195
1992-10-12,5985.299805
1992-10-19,6262.5
1992-10-26,6190.700195
1992-11-02,6315.0
1992-11-09,6366.600098
1992-11-16,5878.200195
1992-11-23,5986.700195
1992-11-30,5268.100098
1992-12-07,5253.200195
1992-12-14,5192.700195
1992-12-21,5442.0
1992-12-28,5512.399902
1993-01-04,5529.600098
1993-01-11,5871.799805
1993-01-18,5914.399902
1993-01-25,5751.399902
1993-02-01,5747.200195
1993-02-08,5858.200195
1993-02-15,6170.100098
1993-02-22,6352.0
1993-03-01,6502.799805
1993-03-08,6170.399902
1993-03-15,6088.299805
1993-03-22,6341.299805
1993-03-29,6404.399902
1993-04-05,6285.700195
1993-04-12,6697.200195
