time,open,high,low,close,Plot,Plot
1425010800,25038.55,25038.55,24975.8,25018.28,193.83683240512255,192.2247293569435
1425014400,25020.25,25020.25,24944.69,24955.07,195.5077073400098,194.67226987256618
1425018000,24957.37,24983.05,24888.26,24900.89,195.88407836246188,195.69589285123584
1425021600,24901.18,24953.83,24815.03,24823.29,194.52726031459315,195.2056693385275
1425259200,24996.76,24997.83,24715.38,24946.72,195.76767834152997,195.14746932806156
1425262800,24943.43,24963.16,24864.4,24876.96,195.40279100801854,195.58523467477426
1425266400,24875.26,24891.69,24865.44,24885.35,195.15699886932634,195.27989493867244
1425270000,24885,24919.84,24881.78,24893.83,195.02705575585424,195.0920273125903
1425273600,24895.58,24900.42,24828.63,24871.39,194.3536743556324,194.6903650557433
1425277200,24867.29,24880.89,24835.78,24859.3,193.38003633221524,193.86685534392382
1425280800,24860.14,24907.93,24847.41,24887.44,192.97095993875337,193.1754981354843
1425345600,24984.62,24984.62,24838.16,24901.11,192.79557106474022,192.8832655017468
1425349200,24896.64,24923.52,24854.7,24893.11,192.38513142590818,192.5903512453242
1425352800,24895.26,24907.26,24873.7,24892.25,191.90122272373628,192.14317707482223
1425356400,24895.72,24909.78,24869.96,24890.42,191.3267403396676,191.61398153170194
1425360000,24889.73,24892.12,24808.93,24827.51,189.37350117901224,190.35012075933992
1425363600,24829.71,24836.69,24708.91,24735.14,185.47961795502488,187.42655956701856
1425367200,24735.75,24742,24663.43,24702.78,181.00177891495332,183.2406984349891
1425432000,24656.94,24679.08,24584.58,24679.08,176.15064160199472,178.57621025847402
1425435600,24679.64,24705.96,24625.39,24653.02,170.89455793678644,173.52259976939058
1425439200,24651.4,24654.2,24598.82,24623.33,165.17655589772767,168.03555691725705
1425442800,24623.29,24649.41,24616.45,24631.75,159.8255239995815,162.50103994865458
1425446400,24630.68,24659.19,24608.79,24648.64,155.00655983312754,157.41604191635452
1425450000,24644.26,24653,24470.28,24485.72,146.89347588070086,150.9500178569142
1425453600,24483.51,24505.06,24439.29,24465.38,138.65126410541052,142.7723699930557
1425518400,24274.9,24393.85,24274.9,24304.41,127.31316563395012,132.98221486968032
1425522000,24306.44,24341.06,24276.03,24301.2,116.35786632673626,121.83551598034319
1425525600,24301.46,24336.66,24291.68,24326.83,106.38291174070037,111.37038903371831
1425529200,24324.81,24324.81,24251.74,24265.57,95.51043307648797,100.94667240859417
1425532800,24263.58,24268.44,24175.55,24187.2,83.42206644149701,89.46624975899249
1425536400,24188.71,24197.1,24133.71,24136.94,70.77073918122915,77.09640281136308
1425540000,24142.71,24207.45,24135.57,24193.04,59.836532606961555,65.30363589409535
1425604800,24235.76,24294.36,24187.6,24214.02,49.80490107147489,54.82071683921822
1425608400,24216.57,24228.41,24137.22,24218.62,40.293341416003386,45.04912124373914
1425612000,24216.93,24217.12,24183.9,24190.98,30.6004137844684,35.446877600235894
1425615600,24195.75,24220,24176.36,24188.33,21.26656267892031,25.933488231694355
1425619200,24188.96,24217.31,24126.09,24146.31,11.446506174976093,16.3565344269482
1425622800,24147.07,24177.71,24130.97,24144.24,2.010698630248953,6.728602402612523
1425626400,24145.49,24186.15,24131.83,24164,-6.592281970981276,-2.2907916703661613
1425864000,23982.5,24044.29,23910.16,23990.92,-18.47612549961923,-12.534203735300252
1425867600,23990.71,24029.55,23970.05,24001.95,-29.59625379643694,-24.036189648028085
1425871200,24003.91,24007.71,23968.89,23969.54,-40.90120250039399,-35.248728148415466
1425874800,23984.54,24056.77,23975.47,24031.97,-50.37180588303818,-45.636504191716085
1425878400,24027.49,24205.86,24022.69,24179.1,-56.29306062039541,-53.33243325171679
1425882000,24176.6,24205.09,24091.75,24143.89,-62.67712779283465,-59.48509420661503
1425885600,24146.75,24171.76,24107.93,24123.05,-69.19713972843965,-65.93713376063715
1425950400,24150.68,24152.4,23962.01,23968.51,-78.67357998341686,-73.93535985592825
1425954000,23965.81,24023.51,23897.33,23944.47,-88.2114070361713,-83.44249350979408
1425957600,23943.27,24021.11,23936.5,24015.6,-95.79058161784997,-92.00099432701063
1425961200,24009.88,24009.88,23971.85,23983.17,-103.68568443216282,-99.73813302500639
1425964800,23983.37,24005,23935.98,23954.91,-111.79156114678699,-107.7386227894749
1425968400,23956.54,23966.16,23912.8,23935.01,-119.91895127289172,-115.85525620983935
1425972000,23935.06,23951.64,23869.82,23896.98,-128.44742126524216,-124.18318626906694
1426036800,23807.1,23899.86,23807.1,23871.16,-137.09770761085747,-132.7725644380498
1426040400,23869.2,23878.23,23818.63,23840.76,-145.9580565639735,-141.5278820874155
1426044000,23838.28,23852.23,23806.74,23847.39,-154.23232341238327,-150.0951899881784
1426047600,23848.48,23852.23,23825.04,23835.71,-162.33058181839806,-158.28145261539066
1426051200,23835.55,23838.94,23744.66,23759.01,-171.63325142238682,-166.98191662039244
1426054800,23758.66,23774.12,23714.15,23729.15,-181.0926646059852,-176.362958014186
1426058400,23728.81,23749.55,23703.84,23717.97,-190.30306334531633,-185.69786397565076
1426123200,23709.17,23779.22,23677.06,23730.82,-198.7634509837153,-194.53325716451582
1426126800,23732.05,23824.74,23726.98,23787.45,-205.57728764109197,-202.17036931240364
1426130400,23785.57,23820.79,23760.83,23819.59,-211.33266245265622,-208.4549750468741
1426134000,23823.02,23880.25,23823.02,23856.16,-215.98025478111595,-213.65645861688608
1426137600,23856.17,23867.08,23802.13,23841.71,-220.6466034310688,-218.31342910609237
1426141200,23840.65,23862.87,23779.13,23782.94,-226.26686939993306,-223.45673641550093
1426144800,23785.25,23821.1,23762.24,23797.96,-231.23558462964502,-228.75122701478904
1426209600,23808.97,23896.06,23790.83,23878.36,-234.19617092543558,-232.7158777775403
1426213200,23880.61,23918.71,23863.17,23867.28,-237.17154796156683,-235.6838594435012
1426216800,23864.59,23874.42,23822.25,23866.9,-239.93352904053972,-238.55253850105328
1426220400,23865.87,23901.68,23862.43,23890.23,-241.98877838346016,-240.96115371199994
1426224000,23890.44,23918.59,23834.93,23837.2,-244.98333192863356,-243.48605515604686
1426227600,23836.82,23874.63,23826.12,23857.5,-247.32309924948277,-246.15321558905816
1426231200,23856.88,23859.43,23811.64,23823.21,-250.1910895116962,-248.75709438058948
1426468800,23771.4,23865.87,23711.27,23850.28,-252.26463487692308,-251.22786219430964
1426472400,23855.8,23913.23,23813.74,23882.17,-253.4759407741476,-252.87028782553534
1426476000,23884.76,23956,23880.49,23940.75,-253.2977797358435,-253.38686025499555
1426479600,23935.81,23949.25,23907.87,23916.33,-253.54759804187051,-253.422688888857
1426483200,23914.34,23934.94,23889.03,23902.1,-253.9908450126386,-253.76922152725456
1426486800,23908.06,23940.25,23898.32,23937.49,-253.5689258110324,-253.7798854118355
1426490400,23935.66,23970.05,23924.97,23949.55,-252.81373659111705,-253.19133120107472
1426555200,24106.47,24106.47,23961.55,23961.55,-251.74150986388486,-252.27762322750095
1426558800,23964.28,24027.08,23943.56,24003.89,-249.72465129415286,-250.73308057901886
1426562400,24002.83,24040.42,23995.44,24022.97,-247.29768312225497,-248.51116720820391
1426566000,24027.11,24040.42,24012.26,24012.75,-245.0995472571558,-246.19861518970538
1426569600,24009.03,24015.22,23822.78,23860.29,-246.1306584927661,-245.61510287496094
1426573200,23858.19,23928.07,23831.68,23896.94,-246.24705413317497,-246.18885631297053
1426576800,23899.22,23927.8,23885.39,23901.49,-246.16817118014296,-246.20761265665897
1426641600,23938.63,24115.3,23938.63,24087.58,-242.06143760183477,-244.11480439098887
1426645200,24089.25,24161.31,24072.56,24126.63,-237.2169957851329,-239.63921669348383
1426648800,24126.99,24161.13,24118.07,24145.14,-232.10378196463353,-234.6603888748832
1426652400,24150.69,24172.24,24143.52,24169.16,-226.61899453159276,-229.36138824811314
1426656000,24169.15,24208.32,24146.11,24207.62,-220.47555058081707,-223.54727255620492
1426659600,24207.03,24210.75,24106.68,24121,-216.35136024259555,-218.4134554117063
1426663200,24120.15,24139.28,24093.73,24120.08,-212.3457564937089,-214.34855836815223
1426728000,24325.56,24350.11,24248.84,24343.09,-203.71691464970354,-208.03133557170622
1426731600,24341.83,24474,24329.98,24446.48,-193.2027389583236,-198.45982680401357
1426735200,24445.79,24449.49,24417.57,24436.73,-183.28418261631305,-188.24346078731833
1426738800,24428.81,24455.06,24415.6,24425.03,-173.98005977597495,-178.632121196144
1426742400,24427.61,24433.85,24312.71,24372.88,-166.1227425506877,-170.05140116333132
1426746000,24373.06,24432.76,24358.4,24419.99,-157.55127831700156,-161.83701043384463
1426749600,24419.96,24500.23,24414.45,24468.89,-148.26250674083713,-152.90689252891934
1426814400,24417.53,24524.55,24365.56,24407.51,-140.6249668117598,-144.44373677629846
1426818000,24409.18,24456.4,24372.3,24407.81,-133.26377491737367,-136.94437086456674
1426821600,24409.03,24423.12,24368.7,24399.8,-126.34539998405671,-129.8045874507152
1426825200,24407.93,24419.85,24392.34,24413.41,-119.39552368009754,-122.87046183207713
1426828800,24414.31,24472.68,24397.62,24405.86,-112.86590669349971,-116.13071518679862
1426832400,24405.72,24427.24,24381.82,24383.42,-107.05559007108604,-109.96074838229288
1426836000,24384.06,24409.34,24351.5,24375.24,-101.63338857631607,-104.34448932370105
1427073600,24538.34,24559.77,24456.46,24464.97,-94.5126037357877,-98.07299615605189
1427077200,24463.19,24514.5,24459.4,24499.95,-86.92919901166897,-90.72090137372834
1427080800,24502.16,24534.71,24498.74,24515.28,-79.32221024127648,-83.12570462647273
1427084400,24517.51,24539.07,24502.5,24506.6,-72.20360309220996,-75.76290666674322
1427088000,24509.75,24522.91,24436.42,24480.45,-65.92423365668583,-69.0639183744479
1427091600,24483.1,24489.46,24451.98,24471.79,-60.079470754197246,-63.00185220544154
1427095200,24474.52,24502.54,24451.59,24494.51,-53.98843665250388,-57.03395370335056
1427160000,24484.68,24490.15,24347.25,24388.6,-50.38597708458474,-52.18720686854431
1427163600,24390.38,24444.33,24318.32,24318.32,-48.40999029707382,-49.39798369082928
1427167200,24316.67,24355.5,24294.95,24343.99,-45.95940628640528,-47.18469829173955
1427170800,24345.3,24388,24337.57,24364.81,-43.158678565079754,-44.55904242574252
1427174400,24365.33,24423.91,24362.18,24392.05,-39.8884523204033,-41.52356544274153
1427178000,24390.95,24445.78,24390.95,24415.52,-36.250417337236286,-38.069434828819794
1427181600,24413.71,24420.36,24387.32,24399.6,-33.095608668678324,-34.673013002957305
1427246400,24410.53,24497.34,24377.92,24449.5,-29.01126694352206,-31.05343780610019
1427250000,24448.19,24613.69,24448.19,24535.5,-23.27604081208483,-26.143653877803445
1427253600,24533.19,24551.78,24477.73,24490.77,-18.73092431746045,-21.00348256477264
1427257200,24493.79,24513.68,24478.68,24484.69,-14.5074509912738,-16.619187654367124
1427260800,24483.93,24515.64,24444.25,24497.67,-10.18977778639237,-12.348614388833084
1427264400,24498.07,24550.26,24473.02,24490.17,-6.217034614823206,-8.203406200607787
1427268000,24491.83,24546.14,24485.96,24528.23,-1.6115445129071304,-3.914289563865168
1427332800,24442.51,24542.75,24399.84,24533.45,2.902213769619266,0.6453346283560677
1427336400,24534.38,24592.01,24497.52,24539.45,7.343062675321562,5.122638222470414
1427340000,24539.26,24579.11,24537.28,24561.82,12.058892095217743,9.700977385269653
1427343600,24564,24588.21,24545.72,24558.86,16.499838865438505,14.279365480328124
1427347200,24558.97,24574.35,24499.39,24519.99,19.916495055855194,18.20816696064685
1427350800,24520.93,24541.84,24473.15,24512.57,23.018111107099685,21.46730308147744
1427354400,24504.81,24513.96,24469.98,24497.08,25.646623931115755,24.33236751910772
1427419200,24541.44,24549.88,24420.47,24470.68,27.591019387571578,26.618821659343666
1427422800,24470.29,24473.82,24429.96,24441.16,28.814664293280657,28.202841840426117
1427426400,24441.79,24522.16,24437.06,24501.98,31.260331444165786,30.03749786872322
1427430000,24501.91,24507.82,24473.46,24476.16,33.04006459300217,32.15019801858398
1427433600,24476.42,24496.07,24447.66,24451.31,34.20303287592833,33.62154873446525
1427437200,24453.44,24472.73,24443.03,24469.53,35.687268459827465,34.9451506678779
1427440800,24481.14,24500.62,24436.49,24486.2,37.44526253461299,36.56626549722023
1427678400,24727.46,24814.92,24725.52,24798.76,45.7250203996482,41.5851414671306
1427682000,24792.28,24904.35,24784.05,24897.25,55.706706570512324,50.71586348508026
1427685600,24888.48,24910.14,24839.16,24853.37,64.29916992044309,60.00293824547771
1427689200,24861.64,24894.46,24859.85,24891.01,73.2851869543847,68.7921784374139
1427692800,24894.34,24938.78,24881.22,24913.26,82.3183655764442,77.80177626541445
1427696400,24917.56,24949.35,24849.2,24871.34,90.03541362418764,86.17688960031592
1427700000,24869.67,24882.06,24840.19,24855.12,97.03512867035533,93.53527114727149
1427764800,25113.2,25113.2,24928.17,24946.69,105.62715510939233,101.33114188987383
1427768400,24947.26,25029.43,24925.2,24988.19,114.67867212836791,110.15291361888012
1427772000,24988.6,24993.2,24956.83,24971.61,122.93708244211302,118.80787728524047
1427775600,24964.79,24978.93,24953.56,24978.67,130.93435914027577,126.9357207911944
1427779200,24980.86,24995.91,24924.34,24932.15,137.54525390257186,134.23980652142382
1427782800,24937.82,24937.82,24876.55,24911.22,143.36975194395563,140.45750292326375
1427786400,24911.57,24942.4,24876.37,24900.89,148.6645457246741,146.01714883431487
1427851200,24955.2,25052.94,24926.11,25040.04,156.61378547283675,152.63916559875543
1427854800,25040.53,25054.78,24992.63,25011.2,163.5430591606164,160.07842231672657
1427858400,25010.01,25074.92,25010.01,25064.63,171.23538692003058,167.3892230403235
1427862000,25067.16,25094.6,25064.14,25082.19,178.89526357646173,175.06532524824615
1427865600,25083.05,25084.46,25035.85,25046.71,185.39892558653082,182.14709458149628
1427869200,25046.45,25087.84,25022.44,25043.26,191.47252778426991,188.43572668540037
1427872800,25041.87,25099.06,25031.38,25082.75,198.04125823910726,194.7568930116886
1427937600,25214.33,25223.6,25160.07,25174.42,206.1848859010497,202.1130720700785
1427941200,25174.63,25205.85,25152.57,25186.07,214.1378163152367,210.1613511081432
1427944800,25185.66,25197.62,25165.36,25193.94,221.8254336226164,217.98162496892655
1427948400,25183.18,25226.59,25183.18,25220.57,229.6534320841638,225.7394328533901
1427952000,25220.92,25255.73,25171.6,25197.07,236.5519462703014,233.1026891772326
1427955600,25197.64,25297.28,25187.32,25290.92,245.04228076343134,240.79711351686637
1427959200,25293.58,25297.8,25248.66,25275.64,252.74202588762273,248.89215332552703
1428456000,25708.24,25826.25,25640.04,25767.65,270.4167967122594,261.57941129994106
1428459600,25771.74,25823.56,25741.99,25786.12,287.60099650107804,279.0088966066687
1428463200,25782.5,25896.29,25776.28,25877.7,305.85660838592594,296.728802443502
1428466800,25875.42,26035.19,25875.13,26014.55,326.087361414091,315.97198490000847
1428470400,26010.17,26030.83,25927.55,25938.5,343.69382380703973,334.89059261056536
1428474000,25940.47,26154.45,25900.87,26148.33,364.83376876567854,354.26379628635914
1428477600,26141.44,26247.63,26094.55,26236.86,386.7769609940515,375.805364879865
1428542400,26913.28,27922.67,26844.53,27295.19,429.999642104096,408.38830154907373
1428546000,27292.62,27295.37,26732.23,27063.95,466.26233872679586,448.1309904154459
1428549600,27065.87,27296.21,27064.59,27199.23,503.612887504034,484.93761311541493
1428553200,27201.1,27240.58,27122.69,27155,538.1908986254239,520.9018930647289
1428556800,27157.99,27161.08,26957.47,27004.73,567.8615760894972,553.0262373574606
1428560400,27005.88,27166.71,26925.62,27084.2,597.6907591490017,582.7761676192495
1428564000,27082.35,27102.77,26901.3,26944.39,623.0203553223,610.3555572356508
1428628800,27373.68,27373.68,26871,26905.19,646.1676454668741,634.594000394587
1428632400,26905.41,27069.98,26812.75,27057.89,671.2803074539297,658.7239764604019
1428636000,27056.9,27103.54,27041.61,27047.32,694.8075985805372,683.0439530172334
1428639600,27042.38,27076.77,26975.3,27019.57,716.4468474945243,705.6272230375307
1428643200,27020.78,27060.13,26948.35,27040.41,737.3010563410098,726.873951917767
1428646800,27041.39,27156.99,27019.84,27135.72,758.972551814215,748.1368040776124
1428650400,27134.23,27284.48,27101.78,27272.39,782.2922191215948,770.6323854679049
1428888000,27374.33,27459.56,27304.12,27362.73,806.1982974876337,794.2452583046143
1428891600,27365.5,27409.59,27346.97,27383.26,829.1787428575772,817.6885201726054
1428895200,27382.24,27522.96,27377.84,27507.9,853.4684142347323,841.3235785461547
1428898800,27506.31,27593.09,27506.13,27583.63,877.9655158603455,865.7169650475389
1428902400,27583.62,27714.37,27498.05,27710.91,903.7423198292199,890.8539178447827
1428906000,27712.38,27942.14,27710.86,27925.2,932.5736917819959,918.1580058056079
1428909600,27918.66,28031.96,27854.26,28016.34,961.7084083202353,947.1410500511156
1428974400,27688.26,27873.34,27559.57,27700.36,982.5077614698021,972.1080848950187
1428978000,27708.26,27797.21,27706.05,27792.82,1003.9730303455399,993.240395907671
1428981600,27793.33,27908.69,27793.33,27880.9,1025.9740325093117,1014.9735314274258
1428985200,27875.78,27915.01,27784.59,27794.43,1044.7854903412408,1035.3797614252762
1428988800,27796.89,27804.06,27647.19,27706.67,1060.5133839833397,1052.6494371622903
1428992400,27708.85,27718.6,27483.45,27509.1,1070.9640301608342,1065.738707072087
1428996000,27516.73,27615.76,27512.74,27561.49,1081.6547187845135,1076.3093744726739
1429060800,27693.25,27693.25,27543.97,27650.63,1093.3483966362473,1087.5015577103804
1429064400,27649.82,27807.98,27514.61,27555.39,1102.0951479959804,1097.7217723161139
1429068000,27552.14,27590.07,27506.72,27547.75,1109.8749283568395,1105.98503817641
1429071600,27542.36,27606.52,27517.1,27606.26,1118.1270173109006,1114.00097283387
1429075200,27603.52,27710.35,27542.04,27701.68,1127.6084492723967,1122.8677332916486
1429078800,27701.19,27759.74,27461.52,27463.55,1131.2038999754732,1129.406174623935
1429082400,27459.16,27628.26,27442.52,27618.82,1137.4951213776803,1134.3495106765768
1429147200,27557.29,27732.6,27470.1,27722.76,1145.2749202891027,1141.3850208333915
1429150800,27718.23,27720.7,27618.25,27683.91,1151.45349285872,1148.3642065739114
1429154400,27682.31,27729.97,27671.44,27674.04,1156.7121784193187,1154.0828356390193
1429158000,27676.21,27752.6,27675.36,27736.78,1162.6258314367733,1159.669004928046
1429161600,27737.43,27745.09,27594.84,27606.06,1165.0699408953406,1163.847886166057
1429165200,27605,27783.64,27572.09,27714.09,1169.2480573751236,1167.158999135232
1429168800,27709.58,27787.98,27686.45,27739.71,1173.338522116137,1171.2932897456303
1429233600,27808.24,27969.41,27794.19,27926.21,1180.7476916990454,1177.0431069075912
1429237200,27923.17,27954.82,27782.94,27846.42,1185.6921827541155,1183.2199372265804
1429240800,27853.66,27881.65,27815.82,27880.96,1190.6977447586287,1188.194963756372
1429244400,27877.6,27896.98,27837.61,27870.15,1194.8002205426747,1192.7489826506517
1429248000,27868.31,27881.25,27764.16,27804.9,1196.8859173813908,1195.8430689620327
1429251600,27809.22,27873.59,27597.68,27657.34,1195.3012505516926,1196.0935839665417
1429255200,27658.52,27721.62,27618.41,27653.12,1193.2413712813832,1194.271310916538
1429492800,27770.79,27770.79,27474.73,27506.95,1187.7244732098698,1190.4829222456265
1429496400,27506.34,27679.83,27498.5,27585.68,1183.6635386358976,1185.6940059228837
1429500000,27589.35,27601.05,27555.57,27571.6,1179.0322397480304,1181.347889191964
1429503600,27572.98,27579.84,27501.62,27551.6,1173.7321962096903,1176.3822179788604
1429507200,27550.95,27566.4,27040.05,27131.52,1159.3295917992436,1166.530894004467
1429510800,27129.8,27143.07,26959.77,27048.27,1143.3577141206333,1151.3436529599385
1429514400,27045.21,27123.76,27034.62,27094.93,1128.6405158769267,1135.99911499878
1429579200,27404.15,27560.05,27404.15,27494.07,1122.5864765662263,1125.6134962215765
1429582800,27494.53,27696.36,27479.16,27691.15,1120.541051462089,1121.5637640141576
1429586400,27687.37,27711.25,27647.98,27669.75,1117.7056932843989,1119.123372373244
1429590000,27678.31,27696.29,27603.22,27603.22,1113.1613618608972,1115.433527572648
1429593600,27602.44,27666.81,27561.58,27619.21,1108.73108073002,1110.9462212954586
1429597200,27619.44,27843.27,27617.33,27800.13,1107.9012671515193,1108.3161739407697
1429600800,27800.06,27925.36,27753.71,27850.49,1107.7511799173444,1107.8262235344318
1429665600,27821.32,27990.42,27727.86,27962.67,1109.5589935202406,1108.6550867187925
1429669200,27960.31,28048.46,27917.65,27998.52,1111.6227406097314,1110.590867064986
1429672800,28000.46,28015.81,27871.32,27928.97,1111.7002084276064,1111.661474518669
1429676400,27928.4,27995.51,27928.4,27970.08,1112.2202829014532,1111.9602456645298
1429680000,27970.2,27977.97,27812.72,27930.19,1111.4493989747534,1111.8348409381033
1429683600,27928.3,27999.73,27873.61,27958.52,1110.8881615194841,1111.1687802471188
1429687200,27959.41,27978.35,27906.21,27933.85,1109.4061271768987,1110.1471443481914
1429752000,28112.38,28210.12,28097.64,28167.12,1112.5021537719367,1110.9541404744177
1429755600,28167.4,28213.63,27992.15,28075.61,1113.1014597320136,1112.8018067519752
1429759200,28075.95,28122.52,28055.49,28091.63,1113.5889809806467,1113.3452203563302
1429762800,28093.4,28118.38,28075.92,28103.3,1113.8774123759795,1113.733196678313
1429766400,28105.43,28111.51,27964.02,27979.48,1111.1085806228075,1112.4929964993935
1429770000,27981.96,28025.07,27892,27904.79,1106.4577040685945,1108.783142345701
1429773600,27911.58,27940.47,27804.03,27827.7,1099.9586473915988,1103.2081757300966
1429838400,27978.39,27989.42,27809.2,27849.33,1093.7840845761384,1096.8713659838686
1429842000,27850.48,27922.48,27753.66,27779.93,1085.9959792218324,1089.8900318989854
1429845600,27779.85,27804.57,27622.43,27635.95,1075.0903138939066,1080.5431465578695
1429849200,27641.07,27664.61,27591.57,27631.33,1064.1572387419183,1069.6237763179124
1429852800,27629.39,27841.45,27603.42,27838.04,1057.673655752078,1060.9154472469982
1429856400,27838.07,27918.77,27775.93,27837.65,1051.0640854117119,1054.368870581895
1429860000,27838.59,28089.37,27832.89,28060.98,1049.0702818608625,1050.0671836362872
1430097600,28245.14,28529.45,28245.14,28505.06,1056.1606010809883,1052.6154414709254
1430101200,28503.49,28503.49,28401.78,28442.49,1061.2121374299677,1058.686369255478
1430104800,28444.92,28448.34,28391.03,28426.72,1065.3029800748955,1063.2575587524316
1430108400,28423.96,28458.4,28416.11,28443.57,1069.1640780360394,1067.2335290554674
1430112000,28445.38,28575.48,28440.78,28551.98,1074.7413918216007,1071.95273492882
1430115600,28547.08,28588.52,28501.08,28501.08,1078.5863872182745,1076.6638895199376
1430119200,28500.67,28505.1,28414.71,28433.59,1080.4228510268695,1079.504619122572
1430184000,28448.22,28480.92,28274.57,28300.28,1078.9458419338516,1079.6843464803605
1430187600,28301.27,28548.45,28270.19,28465.53,1080.6190515630296,1079.7824467484406
1430191200,28472.12,28474.84,28376.47,28407.31,1080.5747298297465,1080.596890696388
1430194800,28400.18,28413.53,28340.79,28346.58,1078.8354135979353,1079.7050717138409
1430198400,28346.98,28439.37,28301.75,28307.56,1075.9357640116395,1077.3855888047874
1430202000,28309.17,28366.83,28251.99,28357.08,1073.8013960735298,1074.8685800425847
1430205600,28350.95,28455.84,28350.06,28442.75,1073.164322493325,1073.4828592834274
1430270400,28453.1,28453.1,28262.39,28290.84,1068.9319049085534,1071.0481137009392
1430274000,28286.43,28320.92,28201.76,28303.06,1064.7368957592116,1066.8344003338825
1430277600,28298.98,28350.56,28283.26,28310.32,1060.4742986041492,1062.6055971816804
1430281200,28318.94,28377.25,28311.83,28371.02,1057.2794504665471,1058.8768745353482
1430284800,28369.58,28440.5,28336.03,28409.07,1054.627301722554,1055.9533760945505
1430288400,28402.03,28419.23,28228.11,28408.36,1051.6748445066587,1053.1510731146063
1430292000,28400.58,28419.85,28369.35,28400.34,1048.2817559388495,1049.9783002227541
1430356800,28289.14,28317.87,28086.93,28103.71,1038.3620394540158,1043.3218976964326
1430360400,28104.32,28241.62,27997.9,28151.6,1029.4965586590588,1033.9292990565373
1430364000,28147.96,28180.16,28126.43,28136.29,1020.3050242892459,1024.9007914741524
1430367600,28129.08,28206.55,28117.27,28197.31,1012.4203626588242,1016.362693474035
1430371200,28194.3,28269.61,28182.07,28199.14,1004.5356335696379,1008.477998114231
1430374800,28199.66,28224.62,28091.68,28123.63,995.0174106093982,999.776522089518
1430378400,28125.46,28164.58,28091.23,28133,985.7372251410779,990.3773178752381
1430702400,28231.26,28343.74,28017.2,28045.12,974.6304228967165,980.1838240188972
1430706000,28045.08,28212.45,28034.24,28202.21,966.9649855918615,970.797704244289
1430709600,28204.05,28256.48,28197.82,28238.74,960.0413736865958,963.5031796392286
1430713200,28237.55,28242.5,28199.48,28204.94,952.341450611435,956.1914121490154
1430716800,28207.6,28207.6,28131.42,28135.6,943.1503455555539,947.7458980834945
1430720400,28137.94,28197.36,28113.4,28150.01,934.3092890274675,938.7298172915107
1430724000,28151.02,28176.92,28118.75,28123.82,924.947183219916,929.6282361236917
1430788800,28295.72,28316.63,28169.01,28185.05,916.9402588982775,920.9437210590968
1430792400,28181.56,28233.14,28073.27,28073.8,906.5823946224846,911.761326760381
1430796000,28071.73,28087.47,27802.43,27841.29,891.4153217798703,898.9988582011774
1430799600,27842.78,27866.2,27734.43,27866.2,877.1033334174499,884.2593275986601
1430803200,27864.88,27866.56,27708.93,27710.95,859.80223194883,868.45278268314
1430806800,27706.88,27711.36,27598.17,27690.15,842.4950591830966,851.1486455659633
1430810400,27684.97,27769.73,27643.23,27755.54,827.0123730339328,834.7537161085147
1430875200,27698.1,27876.36,27653.2,27850.37,813.9026578634948,820.4575154487138
1430878800,27849.24,28054.68,27772.56,28013.75,804.5168692825828,809.2097635730388
1430882400,28017.14,28025.03,27988.29,28006.91,795.0929265696905,799.8048979261366
1430886000,28009.85,28015.52,27938.79,27979.26,785.1957842596785,790.1443554146845
1430889600,27981.24,27981.46,27656.52,27658.66,768.6515295411846,776.9236569004315
1430893200,27660.13,27721.15,27570.41,27678.69,752.9665485132937,760.8090390272391
1430896800,27674.9,27686.08,27588.88,27640.91,736.8857835586787,744.9261660359862
1430961600,27567.62,27579.31,27429.42,27438.76,716.954891867008,726.9203377128433
1430965200,27438.17,27604.49,27433.14,27475.09,698.3969998316534,707.6759458493307
1430968800,27476.94,27511.37,27460.64,27481.28,680.520992863112,689.4589963473827
1430972400,27471.89,27496.17,27390.51,27397.93,661.4090853272828,670.9650390951974
1430976000,27397.62,27443.85,27331.61,27420.94,643.3734535196527,652.3912694234677
1430979600,27421.96,27446.07,27256.77,27262.47,622.5336497792196,632.9535516494361
1430983200,27264.47,27312.86,27207.28,27289.97,602.9560319641532,612.7448408716864
1431048000,27557.52,27590.5,27430.31,27495.71,588.3638616617354,595.6599468129443
1431051600,27495.36,27574.55,27467.15,27550.99,575.3595952130236,581.8617284373795
1431055200,27549.09,27552.26,27455.26,27484.54,561.3025869341982,568.3310910736109
1431058800,27494.6,27530.72,27454.8,27454.8,547.0212980107935,554.1619424724959
1431062400,27453.36,27582.14,27367.11,27560.73,535.4016875367379,541.2114927737657
1431066000,27559.73,27652.27,27556.52,27631.83,525.5940150429415,530.4978512898397
1431069600,27633.5,27652.62,27559.61,27577.34,514.8648774930953,520.2294462680184
1431307200,27837.04,27837.04,27582.23,27749.14,508.0470058637693,511.4559416784323
1431310800,27750.42,27812.75,27684.04,27719.02,500.69835160666116,504.37267873521523
1431314400,27719.9,27746.08,27675.46,27714.63,493.38950909758205,497.0439303521216
1431318000,27713.57,27758.68,27701.93,27750.84,486.9805662456529,490.18503767161747
1431321600,27751.65,27758.01,27692.36,27711.48,479.8353566507394,483.40796144819615
1431325200,27714.02,27837.28,27713.34,27759.09,473.82922115097244,476.83228890085593
1431328800,27760.79,27794.84,27691.81,27718.2,467.0417224903431,470.43547182065777
1431393600,27664.18,27667.24,27520.42,27573.94,457.3226509638407,462.1821867270919
