Date,Open,High,Low,Close,Volume
2000-08-07,56.409715253086425,58.6553249367284,55.825856735339514,58.206203,275400
2000-08-08,58.385884656900544,59.014655722436395,57.846938029298386,58.251148,206300
2000-08-09,60.541629444194754,61.17040007640449,59.73321005992509,59.957770999999994,359900
2000-08-10,59.73324784343822,60.31710665694551,58.29605691788181,58.520618000000006,566600
2000-08-11,58.47570841269841,59.6883383106576,56.634307456538174,59.418865000000004,316100
2000-08-14,60.631447115384624,63.23635373219375,59.6433790883191,63.05670500000001,503000
2000-08-15,63.595710355862074,65.7514971475862,63.595710355862074,65.122726,998600
2000-08-16,66.47010123324397,67.54799476675602,66.15571561930294,67.00904799999999,748400
2000-08-17,66.8293974280079,68.80553552399738,66.33536290401052,68.311501,372600
2000-08-18,70.06303920461835,71.0061955016036,69.25461952148814,70.018127,525300
2000-08-21,70.55707033421052,70.96128015789473,67.72760156842105,68.266548,790600
2000-08-22,68.98519723778502,69.97326646905537,68.4013381465798,68.940285,468300
2000-08-23,68.26653619047619,71.679863,67.72758985213032,71.679863,444700
2000-08-24,71.23077756423174,71.81463639672545,70.46726986020153,71.32060200000001,1495400
2000-08-25,71.14092015306122,71.7696909119898,69.83846643813776,70.422325,301300
2000-08-28,70.24271533502538,71.5451697753807,70.01815422461928,70.781662,212200
2000-08-29,70.51220238491048,70.82658800063938,69.88343115345268,70.242729,608600
2000-08-30,70.1977708198838,70.1977708198838,68.8054925758554,69.569,250100
2000-08-31,69.97319497023433,71.59003387840406,69.43424866751108,70.916351,552900
2000-09-01,72.12901555683268,72.35357662643678,69.88340486079183,70.332527,819300
2000-09-05,69.43426180946123,69.70373501182655,68.04198359724047,68.356369,354400
2000-09-06,66.6497287522807,66.7395531845614,63.999908,63.999908,476400
2000-09-07,64.85323700815218,66.6497255679348,64.40411486820653,66.11077900000001,342500
2000-09-08,65.75147186875891,65.75147186875891,62.96691499999999,62.966915,324700
2000-09-11,62.517771304347825,64.26934679347826,61.26022992753623,61.978825,340600
2000-09-12,62.69742871269489,63.55076047884188,60.361994405345214,60.496731000000004,426900
2000-09-13,59.19433627982327,61.03573824300442,59.19433627982327,60.990826,866400
2000-09-14,62.51781994399412,62.8771177597642,60.81115531908623,60.94589200000001,236600
2000-09-15,60.00273370996979,60.99080267824773,58.83501583836858,59.463786999999996,316100
2000-09-18,60.002690746913586,61.35005655709877,57.846905450617285,58.206203,150000
2000-09-19,59.284165025125624,62.607671246231156,58.34100785427135,62.562759,786800
2000-09-20,62.33811007122508,63.64056337962964,60.631447115384624,63.05670500000001,532400
2000-09-21,62.47287783605342,62.65252665801188,60.317091972551935,60.541653000000004,299300
2000-09-22,53.984495171199995,56.319930902399996,53.939582945599994,56.14028199999999,1000300
2000-09-25,57.66724290860038,57.66724290860038,52.960443979590266,53.183212,299600
2000-09-26,53.39165452575265,54.433615976109216,52.06224837185828,52.637127,332900
2000-09-27,54.03834547455968,54.21799423662865,51.42266021743059,52.098141,816300
2000-09-28,52.63707762541806,54.03833555658983,52.134063339731235,53.714969999999994,561100
2000-09-29,53.032351495655746,53.032351495655746,50.87656493712448,51.09214,355800
2000-10-02,52.091001742376925,52.24190612334956,49.59029153819862,49.942402,357000
2000-10-03,50.660981906251955,51.552038874220585,48.77107792851441,49.187859,743000
2000-10-04,49.47531021280867,51.882604977546336,49.044154250000005,51.738888,772600
2000-10-05,50.66095769918623,51.73885041619019,49.76271376834959,50.445377,616500
2000-10-06,50.48133159813877,51.19273967386111,47.606949727782116,48.648911,618700
2000-10-09,48.28962074947641,48.68485047368421,45.48709942877284,47.786606,685000
2000-10-10,45.70265394895475,45.99009347033476,42.619882651807,43.360034999999996,1233200
2000-10-11,41.4988738031881,45.055920847770864,41.4988738031881,43.079784000000004,1540400
2000-10-12,45.0918645594493,45.27151342223595,41.851000511969026,42.109691999999995,1065200
2000-10-13,42.31809680294876,46.67278497317059,42.21749413127413,46.529068,668000
2000-10-16,46.12666282010161,46.12666282010161,43.47504305446426,43.87027,667000
2000-10-17,43.475013900918064,43.54687199083648,40.24851969653542,41.484505,1129700
2000-10-18,39.55867877199393,43.4750246899302,38.62450540634295,40.672501000000004,1048400
2000-10-19,45.99010409125476,47.42010745315146,43.91336417197942,47.247646,1437800
2000-10-20,46.70149223756641,49.22376237453184,46.14098880065586,47.966221000000004,1503800
2000-10-23,48.72074250480077,50.553156137341894,47.822498766802696,49.080040000000004,492500
2000-10-24,48.32554724313725,48.32554724313725,45.27870089425998,45.810463,565900
2000-10-25,42.75642904819818,44.19361994057459,41.68572039618686,42.246227000000005,882700
2000-10-26,42.25339258951784,44.552897705833395,41.18268729151951,44.445107,947400
2000-10-27,45.98291392855342,45.98291392855342,43.11571729147946,44.33733,845400
2000-10-30,44.373275967756705,45.630818201660745,43.30256714284157,44.646343,805700
2000-10-31,45.982919574681254,48.13870282957731,45.91824599080292,47.247646,697900
2000-11-01,45.551744892863994,46.75179804981921,44.660689081174894,45.558933,478100
2000-11-02,47.31949552204027,47.62849219648167,46.13381264729118,46.708690999999995,432500
2000-11-03,46.65120900260493,47.06799574563485,45.84638292371768,46.342213,154900
2000-11-06,46.99612913951603,47.13984531009637,46.349392,46.349392,170300
2000-11-07,44.98406593688424,45.17090287729098,43.66185053802964,44.186428,346200
2000-11-08,43.90617011775485,44.121751575875464,40.464100886499956,40.708424,839200
2000-11-09,38.81136087537465,41.103683819480814,38.48080749910326,40.600666,384900
2000-11-10,39.37904663989481,39.37904663989481,37.80532337425613,38.085575,567600
2000-11-13,36.79207695714996,41.03178671166645,36.79207695714996,39.738316,1059000
2000-11-14,41.85819515640385,42.354025419060044,40.241355000147905,42.001915000000004,679200
2000-11-15,42.39712135506126,44.869088390049214,42.39712135506126,43.90617,521900
2000-11-16,43.28817228162229,43.61872532445542,41.50605347606327,41.534797999999995,628100
2000-11-17,41.5348231795892,42.82829448550458,39.7455216495402,41.427036,264000
2000-11-20,39.9538816013378,42.3539896823192,39.66644574965143,40.888058,1000700
2000-11-21,40.959934619499634,41.391090388829994,39.60897465380501,40.018574,522900
2000-11-22,40.600655339449546,41.39110913895546,38.87602429491876,39.163464000000005,1572500
2000-11-24,40.780301191475424,42.030659,39.817383066425606,42.030659,373900
2000-11-27,43.043856255343364,43.043856255343364,39.529922662084815,39.738316,1302400
2000-11-28,39.529939955236074,40.18386190882831,36.83520662999336,37.007671,1272600
2000-11-29,37.43880951500768,38.344241647756284,36.0734807531508,37.431625,1176700
2000-11-30,34.70815790640458,35.326150683333324,33.25659516473791,34.49258,2034300
2000-12-01,35.031545989742675,36.00164890303623,33.41470540560071,34.219532,762200
2000-12-04,34.85187926088155,35.62077639096698,33.242224018652,34.463837,497400
2000-12-05,35.57048380560544,38.078384,35.57048380560544,38.078384,1614100
2000-12-06,37.532242264414215,38.77541173761342,36.15972488503395,36.50465,665600
2000-12-07,35.376437406517425,36.289053199860454,34.916536534281576,35.771664,423500
2000-12-08,39.16346819004525,39.867692021719456,37.72627669683258,39.702415,771400
2000-12-11,39.70241321026329,43.02951208566478,39.01974656316531,42.540867,1326400
2000-12-12,41.65696328840353,41.88691374592188,40.70841836973552,41.103645,738600
2000-12-13,41.678558038558876,41.678558038558876,38.26522785436655,38.337086,777700
2000-12-14,39.019713839073425,39.522731135760026,37.776545014670994,37.884335,490100
2000-12-15,36.46872218749945,37.97058680566446,36.109424431957585,36.863949,840300
2000-12-18,37.90588341951219,38.19332283523867,36.38246285186324,36.827991,599600
2000-12-19,37.3669702516589,39.680848743530284,36.31782142088098,36.360935,1480400
2000-12-20,35.21117809710832,36.21721319421665,33.93207887666598,34.205143,614700
2000-12-21,35.031518052631576,36.224386154526314,33.23502994736842,34.133274,1431600
2000-12-22,35.49862047561469,36.64118736369352,34.830325916822126,36.468723,962400
2000-12-26,37.00765920303467,37.0795172982771,35.21117089220775,36.073485999999995,437800
2000-12-27,35.92976976525091,38.013697848826254,35.5704720675984,37.834049,538600
2000-12-28,37.0076609323191,37.90590512970548,36.10941673493271,36.842384,720800
2000-12-29,37.273530399976266,37.273530399976266,34.851865418367346,35.211163,926000
2001-01-02,35.75013237577914,36.19566094508267,33.960827830734814,34.708168,2179400
2001-01-03,34.70816289740448,40.55753043020448,33.199113742595515,40.420998,2011600
2001-01-04,40.24132820551562,41.17550117740566,38.69634720329214,39.17062,1571600
2001-01-05,38.811311614712544,39.307144283472994,36.49025065662456,36.827991,1851200
2001-01-08,36.28905576883801,37.55378181982897,35.218347537676024,37.359764,916900
2001-01-09,38.01369343576957,38.01369343576957,36.396853984034166,36.720219,912000
2001-01-10,35.63515788677595,38.78260751733123,35.6064133425003,38.301147,1878100
2001-01-11,37.93465084551374,40.873705951009015,37.446005986898385,40.399433,1582200
2001-01-12,40.600635363378984,41.38390425799992,38.84726351052926,39.846111,1137700
2001-01-16,39.17066142841566,39.335941361303966,37.726285093457946,38.444881,644900
2001-01-17,41.498880562974946,42.325266634753,40.06168989412733,40.464104,1689600
2001-01-18,39.66645724296497,43.015111000275894,39.40057772761062,42.756415999999994,1525100
2001-01-19,42.97199156698498,43.78400484883612,42.109676621923306,42.907318,873000
2001-01-22,42.10969901259426,43.00075895759657,41.31924532188841,41.858191999999995,408000
2001-01-23,41.139580161480644,42.46898000461739,40.60063369648308,42.145615,846600
2001-01-24,42.325256462386825,43.20912779270493,41.60666130066872,42.073746,577600
2001-01-25,41.39110483971994,42.1097004348052,40.06888894476305,40.528793,1490300
2001-01-26,39.1706272282771,40.75872495094394,39.01972293825472,40.708424,1484100
2001-01-29,40.20537972356887,41.9946793359304,39.343065246154254,41.786289000000004,410800
2001-01-30,42.30372897711831,43.20197361988445,41.75759767150793,42.540867,887800
2001-01-31,42.82830246480161,44.4523309094898,42.33247286688605,42.404331,1689000
2001-02-01,42.03782426980991,43.10853268412898,41.40545969895082,42.145615,648000
2001-02-02,42.62706062057257,43.1157052804173,40.097605192193,40.313183,915100
2001-02-05,39.02690541644088,39.32871467709621,37.747804543379296,38.725094,1060600
2001-02-06,38.53108153510147,40.0185738936459,38.53108153510147,38.811333000000005,858100
2001-02-07,38.39455462507177,39.05566099725887,36.576509586473186,37.546611999999996,842000
2001-02-08,37.64723542379182,38.76105897830033,37.029243,37.029243,564400
2001-02-09,37.21604905981143,37.85559811962286,36.12378355112835,36.5765,1497300
2001-02-12,36.368096025258424,38.006491294236916,36.13814561035757,37.323826000000004,904200
2001-02-13,37.438820170605844,38.30113539840196,36.23876724915906,36.346558,834400
2001-02-14,36.64836245689178,39.163446154913764,36.12378785701863,38.811333000000005,1090800
2001-02-15,40.420992857142856,41.304865234285714,39.67365289283314,40.241344,2185700
2001-02-16,38.092762648759795,39.357492718120355,37.19451788159437,37.812511,1169400
2001-02-20,37.977787484208996,37.977787484208996,34.851897118030855,34.995616999999996,900200
2001-02-21,34.67219802028635,36.648333658748264,34.4063186711608,34.636269,1937400
2001-02-22,34.99558900912156,35.850715910036335,33.342820670874694,34.133274,1290300
2001-02-23,33.77400720362838,34.061446999999994,31.855357593294904,34.061446999999994,1433000
2001-02-26,33.9895623183611,34.20514022367873,32.164329250635255,33.055389,1260200
2001-02-27,32.69608175153894,33.55839671413078,31.618188946543153,31.675678,1512400
2001-02-28,31.546326853979966,32.09245770190956,29.821697147990303,30.073203999999997,1454800
2001-03-01,29.498330876621498,32.193062751945796,29.067175213759942,32.049343,2567000
2001-03-02,31.115184460054696,34.8662536921041,30.97865275211998,32.58112,2700600
2001-03-05,33.41471447201508,34.42075032341831,33.23506546947736,33.781197,1194900
2001-03-06,36.0375770431604,36.82084638334995,35.60641745240649,35.635162,8365400
2001-03-07,35.64234008227341,35.71420179757524,34.873443514057975,35.354904,1283400
2001-03-08,35.64234008227341,35.7860599198991,34.80876991049443,35.354904,878700
2001-03-09,33.594317787809615,34.097335029430674,32.57391427828974,33.048187,1296800
2001-03-12,31.438540436910856,33.544024402171395,31.30200806560862,31.761909000000003,3035700
2001-03-13,31.761938358167523,33.70214793709922,31.654147539846008,33.34285,2358100
2001-03-14,32.516432684469166,34.19794544649476,31.797837487022335,32.983521,2323900
2001-03-15,34.31293469563026,34.31293469563026,31.91282575566366,32.078102,2820900
2001-03-16,31.69009386285811,32.33683193882718,30.727174867346363,31.086472999999998,1730200
2001-03-19,31.40262649637333,32.51644888888888,30.54749562947555,32.3368,2866400
2001-03-20,32.80388506677676,33.10569373088757,30.123521054643362,30.360659000000002,2080500
2001-03-21,30.324716642713174,32.437384987914,30.188181405752736,31.395421999999996,1995300
2001-03-22,32.51645169086189,34.99560728975526,32.04936310231021,34.643494,2520600
2001-03-23,35.92259511472858,36.281892911063224,33.77399285545624,35.426762,2807800
2001-03-26,35.642313673404836,35.642313673404836,33.05537288482597,34.162009999999995,1664900
2001-03-27,33.4146662534449,35.21115368642581,33.19908848008216,34.348839,1423900
2001-03-28,33.98952379584163,34.269775689301035,31.510371712029162,31.833740000000002,1715200
2001-03-29,31.222971750303756,32.69609164425154,30.32472747436278,31.115181,2183100
2001-03-30,30.468424340615986,30.540282391406006,29.110277143418642,29.814503000000002,2416500
2001-04-02,29.46240960045453,30.46125642685019,27.162903742311503,27.809641,2614000
2001-04-03,27.522197394287623,28.25516526889177,26.731744055390106,27.01918,2125500
2001-04-04,26.451497495408347,27.364114375550947,25.014306689822202,25.366417000000002,2407500
2001-04-05,27.23476132919847,29.225267291251832,26.911392749088616,28.815668,2054300
2001-04-06,28.025217611744704,28.13300834744206,26.3796336026136,26.846721999999996,1759700
2001-04-09,26.839541886185664,27.37848853926552,25.158028328576517,26.156879,1724000
2001-04-10,26.33654029647289,29.103132982288844,26.33654029647289,28.528257,1709000
2001-04-11,33.77399012166446,33.77399012166446,31.079256867276335,31.611019,4640200
2001-04-12,31.007418685624234,33.68059363676945,30.252890014928454,33.306923,3435200
2001-04-16,31.833781459909474,32.40147265076278,30.863678925520823,31.611019,1787100
2001-04-17,30.71996157064934,32.55237961240827,30.216943937446622,31.582277,2275200
2001-04-18,33.77399099895125,38.80415987113548,33.77399099895125,35.642338,3514000
2001-04-19,35.53456078935047,38.258039418323584,35.13933384285188,38.085575,2284200
2001-04-20,37.611284192142115,38.68917731954397,36.56213560006639,37.259171,2985600
2001-04-23,35.750127410445344,36.073496115668014,34.52851429792506,35.103390000000005,2050700
2001-04-24,34.95967111931992,36.641184522324686,33.84584526431522,34.205143,2100300
2001-04-25,34.31294029381443,35.3549046443688,33.50811393117293,34.851887,1486700
2001-04-26,35.20397496830477,35.46985443355358,33.63024956220023,33.88176,1282900
2001-04-27,34.995601322635906,35.714196817585396,34.63630357516116,35.570477000000004,1336600
2001-04-30,36.2100270849138,37.86998415270825,35.922591036266844,36.863949,1412200
2001-05-01,36.43281409428768,37.35261615914117,35.822005402615524,37.331059,1696700
2001-05-02,38.01368366850999,38.696346165013296,37.4747373230754,37.941821999999995,1504700
2001-05-03,36.756185987297286,36.835228671085616,35.85794100806695,36.267540000000004,1374100
2001-05-04,35.06746566058275,36.576518623670324,34.81595862989054,36.325008000000004,1716200
2001-05-07,36.6123969444872,37.086669398051264,35.7860116866939,36.145309000000005,891600
2001-05-08,36.13813191828626,37.000446366044486,36.05908577451817,36.655518,1123100
2001-05-09,35.46268386169649,36.008818557040165,34.851879169119314,35.283035,3498800
2001-05-10,36.77771623813022,36.77771623813022,35.002784704603485,35.13932,1683200
2001-05-11,35.139299286025086,35.85789433405852,34.37758709791955,34.600353000000005,1013200
2001-05-14,34.38477029787419,34.52130550757069,33.235019702125825,33.809895000000004,1397000
2001-05-15,33.917696911358384,35.13930956909977,33.61588546567294,33.989554999999996,2227200
2001-05-16,33.34281228517366,36.001611137895544,33.34281228517366,35.857895,3360500
2001-05-17,35.92256822964441,36.89985462987387,35.7429194659294,36.43277,2151600
2001-05-18,36.195666041253794,36.892704614863504,35.821995544712436,36.612453,1004800
2001-05-21,36.4687051711873,39.091578999999996,36.43277613099313,39.091578999999996,3611800
2001-05-22,39.27125327248682,39.450902182986795,38.22928887299129,38.301147,1617900
2001-05-23,37.58253120350565,37.70469383432441,36.504638318550555,36.5765,1716100
2001-05-24,36.43280080641474,36.806470550905196,35.49862716378428,36.540588,3552000
2001-05-25,36.86393247339821,37.00765222977895,36.07347920276806,36.253128000000004,1808200
2001-05-29,35.606384912768256,35.742920131519334,34.449446852899534,34.614723,1562400
2001-05-30,34.133285663335975,34.133285663335975,32.013428256175416,32.372726,2832500
2001-05-31,32.68890677653865,33.77398441304347,32.480513388160624,33.055389,1644300
2001-06-01,33.9536360222116,34.56444073568478,32.581118671895744,34.205143,4143800
2001-06-04,34.13328932353683,34.52133164707366,33.37876469919105,33.745247,1284600
2001-06-05,34.528491980663745,36.28186608621359,34.492562946189864,35.857895,1691200
2001-06-06,35.570477942895614,36.25314439978913,34.959673193188436,35.606407,1617200
2001-06-07,35.498590454812636,38.35141012898663,35.498590454812636,38.329853,4509100
2001-06-08,37.8699600961611,38.301115691732655,36.7202058530115,37.093876,1850700
2001-06-11,36.57650187179904,36.57650187179904,35.462676292631166,35.879463,1859400
2001-06-12,34.27697379644394,36.217180538313244,33.84581474659847,35.814766,2146600
2001-06-13,35.89383457775539,36.42559364218203,34.643477366492,34.765640000000005,2257700
2001-06-14,34.751255779657235,34.751255779657235,32.38707745248292,32.803864000000004,1430700
2001-06-15,32.300846768941305,33.45778474760777,31.618180783431296,32.803864000000004,2320300
2001-06-18,33.242222721982884,33.66619402016517,32.26493582428338,32.394283,1170900
2001-06-19,33.666179636673405,33.90331746136363,31.05768152995875,31.618184999999997,2656300
2001-06-20,30.899598939995514,31.76191404761397,30.324723399242085,31.725984999999998,2843500
2001-06-21,31.61821892436365,32.08530768657443,30.863693964082675,31.654148,2482200
2001-06-22,31.330750003454508,32.54517807517342,30.94989597588481,31.589445,2194300
2001-06-25,32.4086438052038,32.50925001293144,31.618190480384662,32.48769,771900
2001-06-26,31.546316137093704,33.04817941096157,31.546316137093704,32.703251,1209400
2001-06-27,32.51645498851045,32.76796204294291,31.905650088901087,32.300877,755000
2001-06-28,33.199126953619874,34.31294973425106,33.09133614553532,33.630283,3625500
2001-06-29,33.67335199798583,35.48421083759457,33.67335199798583,34.636269,1870400
2001-07-02,33.91769868304921,34.97403161217322,33.63025912751579,34.413528,2256800
2001-07-03,33.78119108339123,34.6722514171055,33.78119108339123,34.521347,635800
2001-07-05,34.1332711001404,34.29136275856781,33.31407331233221,33.486534000000006,1332100
2001-07-06,32.33680585151388,32.4805257072274,30.906799,30.906799,2191100
2001-07-09,30.90677270189251,31.409789972390815,30.662450376682376,31.136726,897100
2001-07-10,31.61103072507842,31.618215245897247,29.7642366420144,29.900771999999996,2353400
2001-07-11,30.037291778500407,30.993025249689943,29.749855728573117,30.827749,2193700
2001-07-12,31.59663438230818,33.41467967620311,31.59663438230818,33.256588,3315200
2001-07-13,32.94039561619297,33.68054776593736,32.193056079080485,32.803864000000004,1709400
2001-07-16,32.86136185264133,33.01945353138489,30.84210769719314,31.014571999999998,2370400
2001-07-17,30.252843433507554,32.264912,30.03726568509035,32.264912,4075000
2001-07-18,32.81826335669517,32.81826335669517,30.734337316280428,31.000217,1763800
2001-07-19,31.97750814129679,33.18474889809182,31.97750814129679,32.573944,1641500
2001-07-20,31.805020643303926,32.22899179168829,31.309191415434594,32.049343,1071600
2001-07-23,32.329588697384665,32.37270223921284,30.906767801773753,31.043303,1139400
2001-07-24,30.899586618062088,31.618181655691437,30.260037753167005,30.554661,2049400
2001-07-25,30.827734032610184,31.064869,29.620493436152426,31.064869,1709900
2001-07-26,30.71993424186148,33.05536783919598,30.71993424186148,32.890091,2507600
2001-07-27,33.02663165433428,33.70211323637194,32.73200764926681,33.270953999999996,1705600
2001-07-30,33.76682869181416,33.9680341418597,33.06978910954904,33.321296999999994,1548600
2001-07-31,33.35002415125457,34.42791762737786,33.062584453763726,33.493744,2183800
2001-08-01,35.067464324748606,35.84354900470233,34.85188636479906,35.354904,4094700
2001-08-02,35.86510951445858,36.576520657506734,35.76450612171116,36.540588,4546000
2001-08-03,36.18126249573995,36.18126249573995,35.46985548978545,35.771664,1666700
2001-08-06,34.787196939983616,35.24709719312124,34.708150741871755,35.081821000000005,1214200
2001-08-07,34.27700180434261,35.06745531881472,33.78835620653739,34.334488,1866700
2001-08-08,34.327307762399734,34.93811323174727,32.55237612119322,32.732025,3249800
2001-08-09,32.44458024374802,33.270962708727076,32.27930044521372,32.875735999999996,1825900
2001-08-10,33.048222992684636,33.4003335050949,31.89128301111113,33.19194,2638100
2001-08-13,33.84585103749647,33.93208466455635,33.13444355528027,33.831482,1334000
2001-08-14,34.061411677453236,34.20512783362226,33.270954853644795,33.314071999999996,1461500
2001-08-15,33.450618811000155,33.73087104766057,32.229005778756715,32.308052,698900
2001-08-16,31.805027532426834,32.94759409504979,31.345127244683365,32.875735999999996,2824800
2001-08-17,31.9056358287051,32.30086256315777,31.15110781668646,31.302015,1633900
2001-08-20,31.215766395089652,31.977477821339026,31.215766395089652,31.704411,1039100
2001-08-21,31.83376832902381,31.86969737233333,30.180999999999997,30.181,1866000
2001-08-22,30.899610468723314,31.725996837054772,30.375035686347314,31.582277,2944300
2001-08-23,31.5750557636132,32.15711828809306,31.402594443503574,31.503196999999997,1809300
2001-08-24,32.121206667982925,33.31407471889979,31.833767146234223,33.206284000000004,2478300
2001-08-27,33.19912421813213,34.262645204716335,32.997915253256785,33.716511,1773900
2001-08-28,34.13324928821726,34.13324928821726,32.811035,32.811035,2359500
2001-08-29,33.23504618644068,33.2709752475061,31.49604628803864,31.797855,2057300
2001-08-30,31.294841229592592,31.783487011902807,30.612174613160427,31.000217,2015200
2001-08-31,30.540319247495873,31.74756010245571,30.540319247495873,31.474493,1735300
2001-09-04,30.97144694753468,31.93436508690776,30.281596379602252,30.295969,2890900
2001-09-05,30.288813323887812,30.791827491513903,28.88755084540929,30.173838,4363300
2001-09-06,29.60612664192278,29.958236896538768,28.57134726939925,28.679138000000002,3540800
2001-09-07,28.743821976364092,29.814530782174756,28.255177002765905,28.578545000000002,3367500
2001-09-10,28.528232100955623,29.23245472630781,28.03958661309073,28.434814000000003,2158800
2001-09-17,26.30059091932212,26.961700142523668,25.68978624987263,25.797577,2272100
2001-09-18,26.013173585078878,26.401216108865444,23.965173013007192,24.094521,1816200
2001-09-19,24.180739156733257,24.57596594915556,21.306355821231183,23.138775,3793700
2001-09-20,22.700418171337933,23.347155168965045,21.485992507850717,21.600967,2420900
2001-09-21,20.264380295675515,21.622524165757163,19.98412680050457,21.069206,2681000
2001-09-24,22.132729978034064,22.923185364365974,21.565040526163727,22.384239,2438100
2001-09-25,22.52797358884227,23.318429521081505,21.629729027883645,22.671692,3037800
2001-09-26,22.779466949938435,22.779466949938435,21.062023106031717,21.184185,2028900
2001-09-27,21.083586659500696,21.09077261269071,19.62483744333256,20.724289000000002,3228000
2001-09-28,21.162633948048445,21.68720783921542,20.638057901095394,21.241678,3738300
2001-10-01,21.241677197208464,21.55785986042334,20.51589591524088,20.81052,1880600
2001-10-02,20.551829077359834,21.133891369410932,20.027255137686982,20.250019,2484200
2001-10-03,19.905088045456054,22.721981270051526,19.840414476524018,22.204592,5787600
2001-10-04,22.815409099870735,24.231043076001583,22.211788827622186,23.246565,5880600
2001-10-05,22.779475736348953,23.80706719614036,22.01776314714489,23.454954,3714600
2001-10-08,22.99504367274868,24.640627204174873,22.851323931198884,24.417862,3143200
2001-10-09,24.43224496694257,24.43224496694257,23.102844839755694,23.210632,3388700
2001-10-10,22.987873172216673,24.71969,22.880083832553265,24.71969,3070100
2001-10-11,25.581994080600005,27.162904634564477,25.581994080600005,27.062302000000003,3882500
2001-10-12,26.336529807009494,27.220401663990344,25.582001563232613,27.119799,3684500
2001-10-15,26.08500326311723,26.228723011914653,25.323294558830646,25.934099,2261300
2001-10-16,25.86225644104006,26.695827316407232,25.524515080208744,26.559292,3127900
2001-10-17,27.306618990899135,27.486267800049788,24.999929,24.999929,4596800
2001-10-18,24.791536738475347,24.906511981320445,23.749572881596333,24.101685999999997,2865900
2001-10-19,23.929210822581528,24.7771535717647,23.54116883575129,24.432228,2070100
2001-10-22,24.432244265613132,25.912551548536875,24.001088451057857,25.797577,3874100
2001-10-23,25.869456893228957,26.62398200068544,25.18678995106161,25.567648000000002,2507500
