time,Open,High,Low,Close
2015-06-11 04:20:00,26923.78,26938.01,26911.52,26924.67
2015-06-11 05:20:00,26923.35,26955.73,26843.89,26871.84
2015-06-11 06:20:00,26872.84,26924.21,26861.39,26920.98
2015-06-11 07:20:00,26921.04,26948.92,26883.5,26907.85
2015-06-12 01:20:00,27082.6,27159.64,27036.8,27049.95
2015-06-12 02:20:00,27047.12,27085.9,27024.71,27071.87
2015-06-12 03:20:00,27071.97,27094.55,27061.8,27084.34
2015-06-12 04:20:00,27081.21,27086.33,27047.74,27054.69
2015-06-12 05:20:00,27054.48,27071.78,26987.52,26998.69
2015-06-12 06:20:00,26999.25,27356.51,26996.26,27230.18
2015-06-12 07:20:00,27231.31,27302.21,27185.02,27280.54
2015-06-15 01:20:00,27095.18,27131.36,27006.82,27048.85
2015-06-15 02:20:00,27047.88,27086.73,26867.19,26928.6
2015-06-15 03:20:00,26928.13,26931.12,26888.41,26909.2
2015-06-15 04:20:00,26914.64,26933.82,26906.97,26918.29
2015-06-15 05:20:00,26918.17,26976.8,26887.17,26947.4
2015-06-15 06:20:00,26946.08,26950.75,26865.31,26883.88
2015-06-15 07:20:00,26885.21,26907.86,26841.52,26861.81
2015-06-16 01:20:00,26807.67,26892.88,26654.99,26672.46
2015-06-16 02:20:00,26675.27,26759.14,26647.3,26735.25
2015-06-16 03:20:00,26732.84,26799.21,26719.33,26771.33
2015-06-16 04:20:00,26757.88,26769.1,26680.61,26703.85
2015-06-16 05:20:00,26701.34,26727.48,26621.58,26634.98
2015-06-16 06:20:00,26636.4,26651.15,26579.49,26643.1
2015-06-16 07:20:00,26642.32,26645.22,26553.04,26566.7
2015-06-17 01:20:00,26671.2,26765.07,26555.96,26603.51
2015-06-17 02:20:00,26601.74,26688.51,26561.34,26649.84
2015-06-17 03:20:00,26650.22,26658.76,26631.88,26656.15
2015-06-17 04:20:00,26659.38,26836.73,26653.27,26807.38
2015-06-17 05:20:00,26807.03,26826.94,26743.29,26814.08
2015-06-17 06:20:00,26815.1,26880.79,26780.02,26810.28
2015-06-17 07:20:00,26814.03,26856.34,26720.23,26753.79
2015-06-18 01:20:00,26786.53,26786.53,26693.98,26750.79
2015-06-18 02:20:00,26750.82,26798.1,26659.68,26702.35
2015-06-18 03:20:00,26702.24,26750.07,26698.34,26738.26
2015-06-18 04:20:00,26738.42,26873.67,26595.96,26839.48
2015-06-18 05:20:00,26840.19,26841.15,26710.57,26714.9
2015-06-18 06:20:00,26715.68,26721.38,26628.28,26709.76
2015-06-18 07:20:00,26711.44,26712.19,26654.18,26694.66
2015-06-19 01:20:00,26885.73,26976.77,26817.34,26922.05
2015-06-19 02:20:00,26921.39,27011.95,26892.65,26971.37
2015-06-19 03:20:00,26970.81,26994.81,26951.83,26984.05
2015-06-19 04:20:00,26977.68,26990.0,26934.16,26938.06
2015-06-19 05:20:00,26939.89,26972.82,26896.15,26964.46
